gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707010415687238798e+06,4.688804145801533945e+06,3.360483511901199818e+06,7.184193372030624580e+00,9.784916052081637616e+00,-1.226652528806086107e+00
-2.707011318765826058e+06,4.688801617205919698e+06,3.360474810231214389e+06,7.045666161759860380e+00,1.002227997870554788e+01,-1.172491871316686307e+00
-2.707007982563419268e+06,4.688806946217474528e+06,3.360482093332658987e+06,7.225537963279597520e+00,1.015017539346073860e+01,-1.418344831158968367e+00
-2.707006274301253259e+06,4.688810891829941422e+06,3.360476860404399689e+06,6.938849379022444808e+00,1.034503633701444336e+01,-1.596351448024708963e+00
-2.707003857969102450e+06,4.688804867839668877e+06,3.360478206919669174e+06,6.738037362004363651e+00,1.045690685501078576e+01,-1.679244454778034301e+00
-2.707006012948285788e+06,4.688810373952128924e+06,3.360472332889778074e+06,6.840991237351696341e+00,1.081711064489922691e+01,-1.387738551434378298e+00
-2.707005633523943368e+06,4.688815222879326902e+06,3.360477171086777933e+06,6.905644413231780909e+00,1.102769192153821542e+01,-1.467326456267875390e+00
-2.707006106048353016e+06,4.688811035378414206e+06,3.360468472569847014e+06,6.718314266261172563e+00,1.107082140244273916e+01,-1.552927367513890822e+00
-2.707004530922790524e+06,4.688814732502695173e+06,3.360477069023884367e+06,6.589265596938437497e+00,1.107456500461337612e+01,-1.750402885272919429e+00
-2.707001688477070071e+06,4.688813381960774772e+06,3.360480932478459086e+06,6.626118683114023078e+00,1.121231010730455502e+01,-1.780433423531214698e+00
-2.707008807427434716e+06,4.688817172484857962e+06,3.360474094304236583e+06,6.732285926603058357e+00,1.156714579914992314e+01,-1.880858091206448979e+00
-2.707002899619957432e+06,4.688813935670402832e+06,3.360472559112887364e+06,6.227484338740683967e+00,1.184509058414819371e+01,-2.054054647476544204e+00
-2.707008160670743790e+06,4.688819174602665938e+06,3.360476163313913625e+06,6.570677471440420803e+00,1.199674773631321045e+01,-1.930723036051759101e+00
-2.706998608798653353e+06,4.688816412820749916e+06,3.360471275732238311e+06,6.297536100778771129e+00,1.201860823956739033e+01,-1.907936242471246047e+00
-2.707003669818581548e+06,4.688816874327058904e+06,3.360471316151265986e+06,6.438247039742990729e+00,1.210006697304197587e+01,-2.095952669335138907e+00
-2.706999517222063616e+06,4.688825262539066374e+06,3.360475572211245541e+06,6.341063862430729614e+00,1.247394850369698815e+01,-2.213137216177492927e+00
-2.707006352256676648e+06,4.688821253002389334e+06,3.360461956733925268e+06,6.319626588993466854e+00,1.234091776009896257e+01,-2.353549471414067007e+00
-2.706993577664769720e+06,4.688824560046921484e+06,3.360465876981088426e+06,6.266245623038740220e+00,1.260408444286076524e+01,-2.484568881527212003e+00
-2.706996141635139938e+06,4.688825907243538648e+06,3.360474713419884443e+06,6.371603847669288001e+00,1.264395848285901991e+01,-1.880974897492133646e+00
-2.706999588022024371e+06,4.688823334097209387e+06,3.360466331848680973e+06,6.293436631503584344e+00,1.269676826676702674e+01,-2.300519304324518011e+00
-2.706997315298880916e+06,4.688823735790276900e+06,3.360470058415963314e+06,6.372499837658612165e+00,1.285691630000624563e+01,-2.471223327968729233e+00
