mag_x (uT),mag_y (uT),mag_z (uT)
3.297936862732566965e+01,4.643117031902775985e-03,3.751216144571117184e+01
3.257600997119661912e+01,-1.925242266648376777e-01,3.785209887743328494e+01
3.283942175293448429e+01,2.355246289564456169e-02,3.779176444235014998e+01
3.276054189499046743e+01,1.634104744757370331e-01,3.783207884228306028e+01
3.274854686682155602e+01,-7.507655842459306506e-01,3.772327934627589485e+01
3.265370281371295391e+01,2.389028350638009238e-02,3.796092290913525602e+01
3.280124979620356385e+01,-6.241097413910470793e-02,3.759656467088560561e+01
3.272913573667072029e+01,-1.123413430511916583e-01,3.768422809523742245e+01
3.247620950278039942e+01,-9.163661077610292527e-02,3.781314298057433376e+01
3.273434424214717353e+01,-1.048623477949639504e-01,3.782241049646370357e+01
3.272812044101848272e+01,-3.003663051207721701e-01,3.778589085145893023e+01
3.236097903382019325e+01,4.341560335823169137e-03,3.779674272011631331e+01
3.279112769700057584e+01,1.910064382588732013e-01,3.821452413731332598e+01
3.297376434152742064e+01,2.329179054020357464e-01,3.769954555828972076e+01
3.277707813396454384e+01,2.676116264612670714e-01,3.805351873468542578e+01
3.276476123946978447e+01,-1.963943704810335866e-01,3.784689418544797235e+01
3.327572899851674038e+01,-1.534033282927771136e-01,3.768268279427187650e+01
3.262371667970109002e+01,1.369160441321278787e-01,3.799059577162191914e+01
3.289957601192492120e+01,-1.439345967479193356e-01,3.785818757570437754e+01
3.250903433338277182e+01,3.492746414713988196e-02,3.743002189677351765e+01
3.273291701510285634e+01,-2.916137753323859161e-01,3.743023033815616429e+01
3.292738229248414683e+01,-1.337449999557284788e-02,3.787306835545023631e+01
3.298933361995216984e+01,1.905838316372120145e-02,3.785493933237763287e+01
3.246080814922689228e+01,-9.803115020843448935e-02,3.807340317945252650e+01
3.292059709577240056e+01,1.615724547905838249e-01,3.828561140490129588e+01
3.284494721448167809e+01,-1.422599263252991575e-01,3.809471328258060652e+01
3.285958774229614932e+01,-9.250029269821641309e-02,3.759198256532241800e+01
3.274970802018680871e+01,5.401376516402646433e-02,3.754047581043376880e+01
3.308138812428120445e+01,1.055047722048102765e-01,3.803179052376605540e+01
3.273212637207281972e+01,-1.554142648281944539e-01,3.796145452464348580e+01
3.253953016394646625e+01,-1.836338463920714759e-01,3.779701913712008121e+01
3.279352748476561885e+01,-2.925847822377466434e-01,3.760292203839247804e+01
3.253082900820692203e+01,2.968493084487675016e-01,3.781782383553670712e+01
3.278932582563668063e+01,-4.034434208010531653e-02,3.834802652082300511e+01
3.323479414932449316e+01,-2.936617832720204713e-01,3.832066695503043263e+01
3.302354650507564315e+01,-1.310998091570037827e-01,3.791243557036608536e+01
3.268456715888770248e+01,-1.897079662122952703e-01,3.806844865243498788e+01
3.248692839949660538e+01,1.290563183319706209e-01,3.783563288113597878e+01
3.291621292302789925e+01,-7.351455158389216815e-02,3.802017624030727916e+01
3.251509142667332242e+01,4.199813327071982849e-01,3.790761815489198483e+01
3.276934390482909976e+01,4.161039557486266582e-02,3.789051723032076779e+01
3.269855308445639963e+01,2.347502640313903766e-01,3.732925247988617201e+01
3.293019740891210745e+01,8.006974687222498388e-02,3.796672012784610928e+01
3.281642397197217065e+01,1.179055175125041655e-01,3.766121274537615449e+01
3.282139796714557178e+01,1.393274420465617502e-01,3.778942433835394610e+01
3.256086047968032204e+01,2.722410773061660350e-01,3.780007255899533192e+01
3.274118436384377873e+01,-1.027748135061338219e-01,3.775190491200102372e+01
3.275844716534506063e+01,-3.155206407333251833e-02,3.790985684672565981e+01
3.271915816464346705e+01,1.792801142879457688e-01,3.798151770705403862e+01
3.256252828561472512e+01,-4.884677491694902618e-02,3.768755735406968199e+01
3.282351487585007987e+01,-3.987325243371635936e-02,3.722830395789846136e+01
3.301915642096680870e+01,2.398967427923600626e-01,3.717006258890253889e+01
3.265833042815830822e+01,3.040473881671068579e-02,3.799835674702591604e+01
3.255581258315831406e+01,1.889702361877224623e-01,3.785616757048111936e+01
3.264484885061220609e+01,-2.210582706886462523e-01,3.802088519250789744e+01
3.249958089545258133e+01,1.351710003262659443e-01,3.783437437574711737e+01
3.238466871718867424e+01,-2.732143621690344970e-01,3.791678500860609802e+01
3.288192030154915813e+01,-3.036261025736506410e-03,3.801239651056628333e+01
3.260873441156045516e+01,-1.764213037439896770e-01,3.779107267526648428e+01
3.266109918353006947e+01,-3.041852130945410515e-01,3.794007290433510349e+01
3.291767107890285615e+01,-3.028200403382761419e-01,3.772504785078263723e+01
3.233698126157550234e+01,-1.916239638660696188e-04,3.803400724332641403e+01
3.257037418386623528e+01,-5.314014779730983351e-01,3.781790054524434197e+01
3.267867684721009880e+01,-2.846409855305958025e-01,3.792806388540429197e+01
3.272869263787024607e+01,-1.420036748222228140e-02,3.804687755941066030e+01
3.287513458156561796e+01,-5.747815910186922228e-02,3.786478234972441470e+01
3.265484016904016329e+01,2.362560094068961725e-01,3.776536331243421074e+01
3.246731814399985439e+01,8.005595788980227057e-02,3.785244503341434807e+01
3.271350779634232708e+01,1.380713792999608280e-01,3.776188202605657551e+01
3.279010835151019876e+01,4.303462611617860367e-01,3.797124416903123745e+01
3.247891937980887178e+01,1.189796528946633070e-01,3.770853242888030366e+01
3.273423763018536903e+01,-6.760042865115990784e-02,3.730430366651249585e+01
3.299973610814272007e+01,-1.165719261109048610e-01,3.796121946037295203e+01
3.258628757663486653e+01,-1.135070277909092096e-02,3.763160206121237650e+01
3.246482076150837770e+01,-5.796081325528911615e-02,3.782211625825358681e+01
3.288202812652772877e+01,-4.370854725082226055e-01,3.786105219031944813e+01
3.253533568182089653e+01,4.756578859293978528e-02,3.763312936379107043e+01
3.280356489872814052e+01,5.630610344126923961e-02,3.783673442028798917e+01
3.252404576365346855e+01,-2.152023991507014122e-01,3.810763486555210022e+01
3.268237282438158786e+01,6.029726247462868782e-02,3.758928952717420913e+01
3.249263102448026075e+01,1.408626068668370271e-02,3.765141278488336951e+01
3.257963307927983720e+01,-1.422310048472156252e-01,3.795900721450977500e+01
3.277811154236776048e+01,-2.109026186148504345e-01,3.816632864136375503e+01
3.263692997984615829e+01,8.840032879635538465e-02,3.792152702587357282e+01
3.263457732493576202e+01,-3.774957671115682367e-01,3.812850804776976332e+01
3.287892664685364252e+01,2.900594185709148842e-01,3.800391608691757739e+01
3.297036535569822036e+01,-3.751189054609700702e-02,3.792615925494647655e+01
3.253346438541775854e+01,-4.203645704410075706e-02,3.747099439095666895e+01
3.263664842186558701e+01,1.369213595835620800e-01,3.788472604278194922e+01
3.280109292755032158e+01,-9.296047817637548283e-02,3.810008315885787766e+01
3.262044336974052783e+01,2.125341078288959240e-01,3.818414964246245802e+01
3.274671458501462240e+01,9.590509568610110225e-02,3.763048263034936269e+01
3.251892747283056906e+01,2.634066520794230426e-01,3.792564281382873048e+01
3.270593412418135415e+01,-4.024494075984550445e-01,3.771509338113115462e+01
3.252767544357903517e+01,1.203810014855633687e-01,3.802169907827868656e+01
3.275098757722975051e+01,-2.360900293907012074e-02,3.789350965107290392e+01
3.264382507495495389e+01,-3.935282197535697885e-02,3.836151613192234322e+01
3.293248495193291348e+01,-1.419738821259705908e-01,3.819509808399912032e+01
3.244165449622513364e+01,-6.460721411869489728e-02,3.759234730544901026e+01
3.281966765495029392e+01,2.315629485595831205e-01,3.790202850638503662e+01
3.226749650253849211e+01,-1.267469347689159599e-03,3.788939019979799383e+01
3.275477249705303961e+01,3.021400806534053213e-02,3.745320854145854383e+01
3.289674029746611694e+01,2.117654373219008679e-01,3.810998920976400228e+01
3.264990685597780384e+01,-1.945936666288626202e-02,3.768938493848104088e+01
3.226128317886916363e+01,-9.516647329539394684e-02,3.777342044612877459e+01
3.291644157197475806e+01,-4.226790054208084263e-02,3.801225438273937840e+01
3.286806301556885757e+01,-1.099554968553203560e-01,3.804586691450631264e+01
3.272623139892480992e+01,-3.169025137025724415e-01,3.807724014913253541e+01
3.264502341946260344e+01,-3.856450730972201674e-02,3.811808462595225677e+01
3.290487847968234547e+01,-8.431031090527627003e-02,3.794526848516182582e+01
3.267875409328569702e+01,1.627997376975227894e-01,3.781323489259767712e+01
3.319057221620907683e+01,-1.991251983191748287e-01,3.817089460888483643e+01
3.262580479159348812e+01,1.030560845329312331e-01,3.786517651589534950e+01
3.285255394066168577e+01,1.939117233717619904e-01,3.788786228196031658e+01
3.246748135562572202e+01,5.526579690245116139e-02,3.801668636536818724e+01
3.267399640624201851e+01,-4.505608733739966398e-01,3.782028552837429913e+01
3.303130617314192108e+01,1.985616360533738189e-01,3.746741469596257446e+01
3.262788272691908276e+01,-1.751166935381105738e-01,3.768727042972909658e+01
3.273008558803168455e+01,-5.678571854210671122e-01,3.795847528834231355e+01
3.232773809826716871e+01,2.059364131261169906e-01,3.803318184723315198e+01
3.257528729585339988e+01,6.363632135705639403e-02,3.766235023504982848e+01
3.246229884598783855e+01,-2.359645964500731719e-01,3.808364045939599407e+01
3.260164974215346945e+01,-2.610080138511578496e-01,3.744451416637767949e+01
3.287617125615303593e+01,-1.293053298160427855e-02,3.773059648216948148e+01
3.204650953874862296e+01,2.215704939016969188e-01,3.785644375054735633e+01
3.267183955129709005e+01,5.562060217362768157e-03,3.753757466721675229e+01
3.271579425991657075e+01,1.497595366612439749e-01,3.788213984620444563e+01
3.268267571583940878e+01,2.225543794320023194e-01,3.783556405620941376e+01
3.267654786289200786e+01,-7.159608093734652623e-02,3.771732726482338904e+01
3.240410100510879943e+01,4.183356905511412260e-02,3.779662672294715975e+01
3.251435085506953016e+01,2.006168499789683646e-01,3.815229347711062502e+01
3.260529569250876847e+01,-6.571469617448551410e-03,3.770430753776466304e+01
3.271915543887064359e+01,-6.537408762835020259e-02,3.758768894763786506e+01
3.256551285496408354e+01,2.299302102420766047e-01,3.772635390781606901e+01
3.266435697070430422e+01,5.086353517153217180e-02,3.758090752330731021e+01
3.255645341969826490e+01,-2.298963483828942445e-01,3.757455876821915552e+01
3.260923998773638033e+01,2.021319553654835621e-01,3.776326706933151200e+01
3.302428131529096333e+01,9.406288708494116302e-02,3.784706149429747768e+01
3.270481851301930476e+01,-5.867313990841530741e-02,3.821130457318309226e+01
3.270434403487332986e+01,2.722729564381524692e-01,3.792953659125876698e+01
3.279643710909890331e+01,-2.084977479412315482e-01,3.775170948696511175e+01
3.260447697896309904e+01,1.863667391462302259e-01,3.778377558153714944e+01
3.307107331390204052e+01,-1.479182894820562158e-02,3.780273138707242708e+01
3.284649455400398921e+01,3.751642383444265261e-01,3.809979677162415612e+01
3.244967810047231893e+01,2.178193764798795340e-01,3.780610589118594334e+01
3.221205616546401984e+01,2.197690279540171765e-01,3.794824128440993150e+01
3.288436991240017448e+01,3.372613680601703745e-01,3.779381880148370954e+01
3.256269067294463326e+01,-4.179533750655120006e-01,3.798002503311828804e+01
3.242896234855062687e+01,1.439909213623978834e-01,3.794269186444081043e+01
3.237514860227728519e+01,-1.607691284379302588e-01,3.785276299921104481e+01
3.288654079428866339e+01,-1.216522413828109717e-02,3.757742356622712521e+01
3.289941190866083076e+01,7.978432801235184335e-02,3.809615800111846085e+01
3.226280655285553678e+01,3.621108086327677611e-02,3.754904685488806138e+01
3.256780823706545647e+01,-6.460167525182942960e-02,3.782104848894055493e+01
3.262055442786003567e+01,6.859272834009298714e-02,3.766489385930609046e+01
3.267917780612747691e+01,1.918153776243952668e-01,3.785831147526842955e+01
3.266030627550998133e+01,-1.465266106329646545e-01,3.791575085366694253e+01
3.243084978480722924e+01,-3.973670173751051027e-01,3.787527210347434448e+01
3.276405556660868257e+01,9.678445622511543112e-02,3.784073519784205786e+01
3.270103938081400230e+01,-4.457779801255858793e-02,3.796650486204842423e+01
3.235395645596358349e+01,-1.956782010152259554e-02,3.735925433262841011e+01
3.292866133639598303e+01,-4.494381919965212413e-02,3.759949528260879958e+01
3.215874458811790504e+01,4.293906835506592912e-01,3.813777739979124703e+01
3.287711108658862003e+01,1.875434931234404579e-01,3.782602804106167582e+01
3.263631489392556517e+01,-3.311805347736212568e-04,3.806622084288702723e+01
3.281018393456223947e+01,-7.673791280507229196e-02,3.790016877412240603e+01
3.290019956607207519e+01,-1.223273460531266316e-02,3.828471202758858993e+01
3.232844710154574130e+01,1.493908769996365737e-01,3.806489645119298615e+01
3.270690113321849424e+01,2.129580709940503969e-01,3.791576230555607196e+01
3.292578950389543735e+01,-2.881067049897498289e-01,3.769837662749056051e+01
3.196394193292689678e+01,5.610189240863436982e-02,3.804956593794565833e+01
3.255251233954275847e+01,8.367129733787220802e-02,3.825439370974000752e+01
3.296982253360565807e+01,-1.277268328538809228e-01,3.782581896435336688e+01
3.287094829109432936e+01,-2.508050925428252920e-01,3.774894525873668982e+01
3.255596733400944487e+01,2.548551182132519771e-02,3.790523873248802289e+01
3.256675806731603728e+01,-2.232735222846110867e-01,3.777986515857927685e+01
3.286137704003801474e+01,-8.298243486063064389e-02,3.798273066565751321e+01
3.295263473502225082e+01,2.042230087114332293e-01,3.792615331090717490e+01
3.292713343431735495e+01,-3.247351661739159012e-02,3.787431518187418078e+01
3.275533270072076419e+01,-6.766582506900345462e-02,3.785553956300395129e+01
3.268285055215252299e+01,1.375123658606637045e-01,3.787754065570586448e+01
3.258730094035414737e+01,2.862705557730074180e-01,3.798065633253413864e+01
3.294651082588313074e+01,-1.609864233722093085e-01,3.757701428802591437e+01
3.224955434754875228e+01,-8.329281053813152036e-02,3.803358268462582714e+01
3.269942632516404046e+01,-3.912458168009938161e-03,3.773903264892713594e+01
3.239678421239460704e+01,8.306222156109693833e-02,3.763813125014836203e+01
3.263844144509966583e+01,3.570983169864684614e-02,3.785360692304553965e+01
3.265065070029998395e+01,2.215040502885630425e-02,3.751145212394912676e+01
3.230412116197452832e+01,-1.010866956091213686e-01,3.817941932027390806e+01
3.294007752002089973e+01,3.046015517437272169e-01,3.814001898024886827e+01
3.266034244240896101e+01,-7.253226942335928851e-02,3.793253910592557787e+01
3.243559538857131486e+01,2.769101271897100314e-01,3.775505750893235302e+01
3.291994482777284503e+01,1.372861975638086374e-01,3.756766186634292382e+01
3.275905781439454501e+01,-1.125129651557639221e-01,3.776850202493420738e+01
3.264077710913323926e+01,1.638780654703839990e-01,3.812312696285249558e+01
3.268440003301459029e+01,1.115062149261032698e-02,3.785095183555831966e+01
3.320935269286577096e+01,3.581600027318867369e-02,3.777676480832590045e+01
3.269702993492292364e+01,1.606764229712507597e-01,3.771870096854222254e+01
3.282629089909338660e+01,3.361791172658759597e-02,3.790397952969154005e+01
3.262618193915359655e+01,-2.959373998148462914e-01,3.773243658148434321e+01
3.256605339503934715e+01,-2.195233397542820097e-01,3.810793917634204320e+01
3.309399325328381281e+01,1.711365862097766755e-01,3.797497487256200799e+01
3.276798684395887307e+01,-9.931138886613392891e-02,3.822020244991137616e+01
3.296668529034031536e+01,-4.257662671012039102e-01,3.785021825232089299e+01
3.270151613129759482e+01,1.781819423185252993e-01,3.758810680082159195e+01
3.286430020118611850e+01,3.233920040943027985e-01,3.791303439303236189e+01
3.258884118254345452e+01,1.637252109017182933e-01,3.809841780355923646e+01
3.247140404551056037e+01,-3.862419842657942998e-02,3.783115430070287744e+01
3.281860806311356527e+01,-2.966884990317561130e-02,3.793558242051837937e+01
3.278799335164693218e+01,3.282477940898240187e-01,3.811516146947236905e+01
3.279773504511690163e+01,2.111175002143772864e-02,3.805888942430507882e+01
3.293460173661254942e+01,-1.326261205876278215e-01,3.800545109970483537e+01
3.253705182646896077e+01,-2.951162481059632081e-01,3.758589152035262515e+01
3.281186856663031648e+01,1.890282266433358505e-01,3.814143041539061585e+01
3.250830912207554491e+01,-2.974964451473592342e-01,3.789100089272843519e+01
3.281919897478843495e+01,4.012634610334844115e-02,3.804197172098358237e+01
3.277671694185649898e+01,-1.056847054355539578e-01,3.780095288929329911e+01
3.270063638529911287e+01,1.417352427982607466e-01,3.777888710194266508e+01
3.275550898000858524e+01,-1.810998095878969538e-01,3.779294478715560501e+01
3.292596590580342308e+01,9.458154271921676015e-02,3.811540842846770971e+01
3.252904566567574562e+01,2.591973752056808133e-01,3.821279744045224191e+01
3.284043266315358522e+01,2.447227387340136229e-01,3.791704943141666462e+01
3.242312441029585557e+01,5.074075649699687912e-02,3.772811320506576038e+01
3.242324869280052724e+01,-6.736990015523453001e-02,3.769271640443140825e+01
3.252546832785527897e+01,5.633487082627400278e-02,3.817436652633075056e+01
3.266332404283144797e+01,1.879129357470329387e-01,3.804740582465146304e+01
3.244201493882917475e+01,-1.218459778653500358e-01,3.784307092093921199e+01
3.274331752643839621e+01,3.692218591184178722e-01,3.785116257689899300e+01
3.293167916600570067e+01,3.395591609472221606e-01,3.795698168735308542e+01
3.216922652764624502e+01,2.671253731405250909e-01,3.802050205073308575e+01
3.257308476316970314e+01,-7.941247386643869588e-02,3.754855034859200913e+01
3.272383757651815017e+01,-1.843073363246412397e-02,3.755169634791556632e+01
3.323410726352232558e+01,-6.974475246350224367e-02,3.756070887851157636e+01
3.259806234072730291e+01,-1.497505153652805288e-01,3.745411814753686031e+01
3.268265829329398287e+01,-1.203192008093793702e-01,3.810964073314381295e+01
3.292975118476726237e+01,-4.265696150647606266e-02,3.792220049122137482e+01
3.284650136596734171e+01,2.964480107998690994e-01,3.776386938837158169e+01
