gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.706601020829171874e+06,4.688721029783211648e+06,3.360438014159673825e+06,4.093545786315464596e+01,9.799856719794482196e-02,1.384572781198928071e-01
-2.706598177802393679e+06,4.688716155821726657e+06,3.360442473932250403e+06,4.002956515793458436e+01,1.751563394552196895e-01,-2.307718924620789647e-01
-2.706599283940502442e+06,4.688708085016544908e+06,3.360440614659077022e+06,3.888723779058881291e+01,-2.433571290025866862e-02,3.265450895811014553e-02
-2.706589751050306018e+06,4.688715156537770294e+06,3.360437128988392651e+06,3.776413708918588696e+01,1.108251097321543387e-02,-1.269855157004000923e-01
-2.706584522682998329e+06,4.688712744216457941e+06,3.360429393609718420e+06,3.677667100664904609e+01,1.343769481726379833e-01,-1.540462299273509007e-02
-2.706589721102770884e+06,4.688709743708807044e+06,3.360438924009651877e+06,3.593600129447627722e+01,7.056162667326372484e-02,-9.619969351470644692e-02
-2.706579340842854232e+06,4.688710401687803678e+06,3.360432316457432695e+06,3.471080972852087854e+01,1.253604272738738923e-01,-1.130299721255833556e-01
-2.706576886970997322e+06,4.688715914333110675e+06,3.360430447803053074e+06,3.393369517460012474e+01,4.851657112090625862e-02,3.510098714706266776e-01
-2.706573237890557386e+06,4.688708154209469445e+06,3.360441613364157267e+06,3.295984531694698205e+01,-3.897945200303714469e-03,1.182521024940004495e-01
-2.706572106695026625e+06,4.688711067413913086e+06,3.360431419445163570e+06,3.177676754793777292e+01,3.716290080349201469e-02,1.257980938684723493e-01
-2.706568527676830068e+06,4.688710800448317081e+06,3.360432534118793439e+06,3.085132918342874930e+01,-4.843854755442277005e-02,8.071170663685012236e-02
-2.706566372932342347e+06,4.688714077258031815e+06,3.360436168472619262e+06,2.986361289085142445e+01,2.354850000650180741e-01,4.144234557609187131e-01
-2.706558923577821814e+06,4.688712464374318719e+06,3.360430083783062641e+06,2.897668213455821373e+01,-5.566231256230193269e-02,3.792858749891147019e-01
-2.706559781354901381e+06,4.688709847457597964e+06,3.360438869138016365e+06,2.784619031315482829e+01,-2.142865248521131846e-02,-2.141605608621401091e-01
-2.706553242806194350e+06,4.688710630583331920e+06,3.360439247405986767e+06,2.705980315328072194e+01,1.654969752664331439e-01,3.797275617530439518e-01
-2.706551790087476373e+06,4.688712280244290829e+06,3.360428702424817253e+06,2.588288107088847667e+01,-2.271220130908656321e-02,-3.774373507467841671e-02
-2.706551292412484530e+06,4.688711289756483398e+06,3.360430003620919771e+06,2.493588618319025230e+01,3.142385664950222285e-02,1.163636118931650892e-01
-2.706551621491259895e+06,4.688705196344592609e+06,3.360433037529930007e+06,2.399835683301827416e+01,-1.148183076192920843e-01,3.066048740475932344e-02
-2.706548087289538234e+06,4.688712751748422161e+06,3.360432791803646833e+06,2.299540303386237028e+01,5.213006557097226573e-02,-2.938643176174481411e-02
-2.706543471798614599e+06,4.688717493967243470e+06,3.360424944892009255e+06,2.170391544824821395e+01,-8.807798256653423530e-02,-2.180880966189213954e-01
-2.706540988130289596e+06,4.688708957498511299e+06,3.360439530230543576e+06,2.097670532280389466e+01,1.124177728903943962e-01,-5.431246181725742778e-02
-2.706538791767249350e+06,4.688709343431067653e+06,3.360432172025571112e+06,1.985794809096324443e+01,2.257875159337901366e-02,2.290645722717326027e-01
