ref_pos_x (m),ref_pos_y (m),ref_pos_z (m)
-2.706983613755523227e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706983311755523086e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706983008755523246e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706982704755523242e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706982399755523074e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706982093755523209e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706981786755523179e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706981478755522985e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706981169755523093e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706980859755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706980548755522817e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706980236755522899e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706979923755522817e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706979609755523037e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706979294755523093e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706978978755522985e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706978661755523179e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706978343755523209e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706978024755523074e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706977704755523242e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706977383755523246e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706977061755523086e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706976738755523227e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706976414755523205e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706976089755523019e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706975763755523134e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706975436755523086e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706975108755522873e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706974779755522963e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706974449755522888e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706974118755523115e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706973786755523179e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706973453755523078e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706973119755522814e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706972784755522851e+06,4.688711955664515495e+06,3.360431434122325853e+06
-2.706972448755523190e+06,4.688711955664515495e+06,3.360431434122325853e+06
