accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-4.649447602405561326e-03,2.450136820697128206e-03,-9.798767446906026635e+00
2.049234271667002734e-03,-2.834626812388744629e-03,-9.800601100397402732e+00
4.153770674704623973e-03,-1.283794900782672622e-03,-9.791035825470856935e+00
-4.644885898720747634e-03,4.911320027927186006e-03,-9.788982759348570539e+00
8.145422122477979183e-04,5.730251979528464858e-03,-9.813139646430190766e+00
-2.643406388127310727e-03,4.837478462951718718e-03,-9.779897276158564523e+00
7.732368061493446500e-03,6.600331461063082324e-04,-9.779609904979528423e+00
-5.291302141433885118e-04,-6.359023278466793133e-04,-9.797647732339738624e+00
-3.020953729080102113e-03,5.355440953445234596e-03,-9.789066947941437391e+00
-1.217724719610504104e-03,-5.862727731390742977e-03,-9.791419800097267867e+00
3.505398903052093888e-03,8.312382276894464059e-03,-9.793150349321290804e+00
1.165526013648493205e-03,5.238112717564257642e-03,-9.797948979008817005e+00
-7.081051763316927559e-03,1.132618234578760576e-02,-9.819588408141729730e+00
3.788959921462066970e-03,3.869606497265162901e-03,-9.788117023230638480e+00
-1.826802768074147886e-03,-5.564080981387703202e-04,-9.790505090093185814e+00
-2.810696284513250313e-03,2.837924797463324458e-04,-9.793459991812031973e+00
8.114245015954343388e-05,-1.857147221833670972e-03,-9.806898798249831017e+00
2.736937322868379218e-03,-7.178197993172421784e-03,-9.792426498187106532e+00
1.739811576825205834e-03,-3.067948301604582050e-03,-9.785525099245734992e+00
4.661537547421864533e-05,-1.412391707076794938e-03,-9.785853786591973247e+00
-1.797826556208282972e-03,4.076326112332203343e-03,-9.800082571704882284e+00
-1.959661119134706786e-04,1.391702117337718404e-03,-9.788987987936831558e+00
1.595594188861247263e-03,-5.288601623517645480e-04,-9.788814579443640085e+00
2.918167083477270825e-03,6.071877536944127011e-03,-9.804642525431818356e+00
-2.260210786980261467e-04,-9.176593992013407433e-03,-9.784753063031180531e+00
-2.821980343334389539e-03,3.125080175200627575e-03,-9.798733032895059480e+00
-6.965426637518091308e-04,-9.092964976242162234e-04,-9.787152948567356958e+00
-5.567954336275096703e-04,4.794141749424088786e-03,-9.782896472490456574e+00
1.746828063095772984e-04,3.347471948076545523e-03,-9.797631548778639399e+00
4.465873001803228118e-03,1.891188517716780931e-03,-9.790475790233308828e+00
1.587402422959385308e-03,-2.489995177891710966e-03,-9.796795788794689486e+00
2.202329912960158151e-04,3.317214070031176357e-03,-9.783541545773145387e+00
-1.830548965026315570e-03,-8.861162205469641853e-03,-9.794907705826124911e+00
4.732546736213941174e-03,-1.565633682400030015e-03,-9.803226682033988837e+00
-3.381631164691797919e-03,-4.196751868102002042e-03,-9.802333037789049186e+00
1.208764856566311779e-03,-1.367070589223447772e-03,-9.785402736734912565e+00
1.864632756144711913e-03,-4.099957320021888757e-03,-9.802555222112717459e+00
3.044815423495447239e-03,1.614716832924307632e-03,-9.781147642582011414e+00
-1.942886393820070744e-03,-4.815629957175285303e-03,-9.795410061935301727e+00
4.340901586444662237e-03,4.002667174710997089e-03,-9.794441478504424481e+00
7.392268992492093301e-04,6.278821814557168646e-03,-9.799808976299301477e+00
-4.863369637117033809e-03,-1.758518102704358186e-03,-9.805119680780407521e+00
1.135809435730333102e-03,3.747465596492225142e-03,-9.797382516995957857e+00
8.358332110909588589e-04,1.778632289834396977e-03,-9.798283294116522768e+00
9.128496247798946776e-05,-2.525814066984148187e-03,-9.772029459699696829e+00
6.864450969754634473e-03,2.353279407479595426e-03,-9.797849598302635243e+00
3.759076714858729587e-03,1.139441975397904351e-02,-9.799800431497860842e+00
-5.257156921927848975e-03,-2.853523217019959899e-03,-9.799276882218102003e+00
3.110230773701043623e-04,-3.391758647123493606e-03,-9.801978247746204076e+00
2.044496433045763124e-03,-9.786633527096690391e-04,-9.791920904554528349e+00
2.484300873896478235e-03,1.672886765949074296e-03,-9.794558612032854938e+00
7.832361719262914614e-05,7.589778317717237217e-03,-9.799580469438229358e+00
4.893917078533602597e-03,-1.276113218395126189e-02,-9.793574376119421387e+00
-1.416241152376562481e-03,4.777580137403032549e-03,-9.803728022983403179e+00
-5.845119297321929412e-04,-1.234666977455362892e-05,-9.802691327296400914e+00
2.090180837728087930e-03,4.715442880843780972e-03,-9.789098574923938756e+00
2.475025047148833070e-03,-8.036864751235611379e-03,-9.795823445642303895e+00
-1.294949277327865113e-02,1.288841387472138000e-02,-9.801926948821625629e+00
-5.674677283077043943e-03,1.027099615670681865e-02,-9.800587006261940459e+00
-3.454202807907705113e-03,1.586164503434558297e-03,-9.793414409620757155e+00
9.886275252171181430e-03,3.888054996131364623e-03,-9.795765100844127105e+00
1.126538500411471133e-02,-1.261709900309483179e-03,-9.787764489775703680e+00
1.151931732223573576e-03,5.374991228913638883e-03,-9.812854335917604587e+00
7.143709088455693981e-03,1.414830521007278937e-03,-9.774858137417055559e+00
-7.313602832749305487e-04,3.241217777361142267e-03,-9.790010623418300639e+00
-1.223354824866834840e-03,4.396239437220956191e-03,-9.796907885397255100e+00
2.312424878972460345e-03,-2.429698591208411754e-03,-9.790393214620735307e+00
-3.717408960751273413e-03,-2.880985858418474294e-03,-9.786756774386564217e+00
6.644315644868378833e-05,5.362076508471723402e-03,-9.794848480049097361e+00
5.102261470607039094e-04,1.231261627105573186e-02,-9.797449337396711755e+00
-4.202962104857740737e-03,4.179231918826710294e-03,-9.799597917333528585e+00
9.505097662556652449e-03,-3.046182081499664365e-04,-9.789307081320339776e+00
5.639804361138881818e-03,-1.227979960688488532e-02,-9.796672132543854161e+00
-7.323645157717119034e-03,1.482514797430011227e-03,-9.788221978242068744e+00
2.268153709832179329e-03,1.377184587352519966e-03,-9.795526529516985548e+00
-3.102107166075142568e-03,7.592819958153243162e-03,-9.801026153910800787e+00
2.927646126703342590e-03,-1.790610337547719148e-03,-9.795625103207431295e+00
4.514149903846954165e-03,1.040417745360783155e-03,-9.799200694383925381e+00
-2.510038678222911886e-03,6.086987991585121605e-03,-9.796750200528700603e+00
2.887762357041595389e-03,-2.367806197424251937e-03,-9.793426752617763853e+00
6.824051258158929378e-04,-2.742324818423292222e-03,-9.799515126729565040e+00
3.141164180418900848e-03,-1.298204042999368890e-03,-9.803653611360793718e+00
-7.864812997973369196e-04,-8.077809652285779241e-03,-9.788237695875668720e+00
1.636331042799600436e-03,9.244053371400166386e-04,-9.794121915443833259e+00
3.878832156081690676e-04,-1.280889408146828517e-03,-9.784561247052172561e+00
-9.083794398765860680e-04,1.220628016234769683e-03,-9.792893313237764019e+00
-4.349962478456507347e-04,-1.119361012690230084e-02,-9.797960942775675974e+00
