gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.754386136429872829e+06,4.694356259840442799e+06,3.314061169790119864e+06,1.333711849217847634e-01,-1.100751585239717958e-02,2.456040685083135111e-01
-2.754379231763460208e+06,4.694353243605135009e+06,3.314055243379816413e+06,-3.469665111191296697e-02,1.169845953285218889e-04,-4.302064504513944398e-02
-2.754379490064804908e+06,4.694359247332442552e+06,3.314063831457742490e+06,1.175714356875667138e-02,-1.173954984882441821e-01,1.540021832822741354e-01
-2.754380811629534233e+06,4.694354731043835171e+06,3.314061997395854909e+06,9.089701018894059958e-02,-8.593856137057057087e-02,-1.684027037383064307e-01
-2.754379279468571767e+06,4.694363016897584312e+06,3.314064355680132750e+06,-3.369943152739934833e-02,1.211242663172421019e-01,-2.947317978162162788e-01
-2.754384198449353687e+06,4.694357567465111613e+06,3.314062921455401927e+06,2.880301996660305716e-02,1.678347067407290616e-01,-1.660404509932371098e-01
-2.754378098161434289e+06,4.694357621004675515e+06,3.314065310278678779e+06,1.864969748277093275e-01,3.785690809027893178e-02,3.079800438305062976e-02
-2.754380833793636877e+06,4.694357731912280433e+06,3.314066637944954913e+06,1.589645799762025302e-01,8.933801651698181426e-03,2.196562698587431819e-02
-2.754380779117671773e+06,4.694359114293411374e+06,3.314062567243890837e+06,1.837016662737490369e-01,9.990358111744361558e-03,-3.577435406132468271e-02
-2.754381726994908880e+06,4.694357257794717327e+06,3.314061784051246475e+06,6.819294796979366580e-02,-3.640145475062203650e-02,-2.708095564684728784e-02
-2.754375683625210077e+06,4.694354948020829819e+06,3.314060582840105053e+06,2.939498525404718454e-02,1.477518122113878341e-01,-1.627703403383071179e-01
-2.754380995874522720e+06,4.694361392576851882e+06,3.314056585028275382e+06,-7.999810462754289309e-02,-4.809071846894502622e-02,1.641431952562036056e-01
-2.754381323799035512e+06,4.694357849866176024e+06,3.314060210991628468e+06,4.113596993090476439e-02,-2.249251791366873587e-01,2.081197052858895780e-01
-2.754375371180295479e+06,4.694361182134138420e+06,3.314060670949363150e+06,2.247731048072594273e-01,-1.076926364385568657e-01,-2.388192150112769807e-01
-2.754382321361090988e+06,4.694358867129065096e+06,3.314065443687306251e+06,8.934816745254896275e-02,1.997609281813352705e-02,3.170916785011268415e-03
-2.754382509155914187e+06,4.694356861176723614e+06,3.314068138487691991e+06,1.299684752634510942e-01,-4.361455709184239304e-02,-1.089468723260114402e-01
-2.754381315193629824e+06,4.694360818356418982e+06,3.314052958379606716e+06,1.090876006698841966e-01,1.696622444715125896e-03,7.269471691600437602e-02
-2.754388354871740099e+06,4.694354093887735158e+06,3.314057211623030715e+06,-9.080659202915229364e-03,1.206794250173804789e-01,3.191630217695308747e-01
-2.754389942077500746e+06,4.694354480412011966e+06,3.314055226881523617e+06,8.824316253765221441e-02,-3.813452369634390271e-02,6.740252028026126607e-02
-2.754384217131543905e+06,4.694360576141395606e+06,3.314056664040730335e+06,1.391660322599261312e-01,-2.065610465412589802e-01,-7.117329741962505341e-02
-2.754381808684635442e+06,4.694355634294676594e+06,3.314059781507295091e+06,2.647656473656843229e-02,2.613426746535587111e-02,6.397737541165171571e-02
-2.754386702672588173e+06,4.694359768132073805e+06,3.314067981616721023e+06,2.655601676057175661e-02,-1.147269495896119373e-01,4.640678340106124677e-02
-2.754382973599290475e+06,4.694354488601428457e+06,3.314065797165327705e+06,-1.000328078868463755e-01,8.245539687101441362e-03,-1.347875356212737130e-01
