accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-9.996992634370158726e+00,-6.059134055857080554e-04,-9.798587165857084003e+00
-9.994078803013216827e+00,-2.057258351368190363e-03,-9.803690853316775033e+00
-9.995076570816765482e+00,-2.442830868195263079e-03,-9.780308422175290062e+00
-9.992466160026504340e+00,-3.884819352146276408e-03,-9.799578348365278302e+00
-1.000204768349903617e+01,6.910857994075303261e-03,-9.802463769082899958e+00
-1.000917894193417013e+01,4.101494388467676229e-03,-9.788653779071468719e+00
-9.998545010090023055e+00,2.194439125103002462e-03,-9.796307076271737913e+00
-1.000189745575365130e+01,1.872666214678647082e-03,-9.794548026796519480e+00
-1.000161889756033062e+01,-6.648109028389568610e-04,-9.784849885399605540e+00
-1.000131242471734616e+01,6.282638246595564392e-03,-9.788250852865184370e+00
-9.992683712123881179e+00,-1.823880951692842317e-03,-9.779893801027247591e+00
-9.997035108512715595e+00,1.043119784809475124e-03,-9.804470632281315545e+00
-1.000539108383001974e+01,3.834989848453707051e-03,-9.790544796207989009e+00
-1.000160694696103292e+01,-8.800833126631955883e-03,-9.795483296191800804e+00
-9.997724713734525537e+00,5.635468520107599598e-03,-9.800199481903216991e+00
-9.983847325290312824e+00,-4.996838592206061832e-05,-9.790593619483118459e+00
-1.000171958469882760e+01,-1.163788202791835556e-02,-9.801168827694780816e+00
-9.997491653541565881e+00,-3.603541858736182893e-03,-9.800710570815384770e+00
-1.000129397015454380e+01,1.900993604650511699e-04,-9.819754602259003207e+00
-1.000249175234271881e+01,1.235294714050497178e-03,-9.786639526772036746e+00
-1.000404199887206502e+01,2.354415709110376648e-03,-9.790527431556249383e+00
-1.000870654050875963e+01,-6.705423266283975191e-03,-9.780372450087860159e+00
-1.000015595381969113e+01,7.986673070299406610e-03,-9.797671709585376476e+00
-9.992309142023982460e+00,6.241028768474427349e-03,-9.788284121569725826e+00
-9.997704888375139376e+00,2.315588282572171759e-03,-9.796479510772522659e+00
-9.993893445266113673e+00,3.842504670251669545e-04,-9.798737848826354124e+00
-9.988162583759720548e+00,1.441405547009272717e-03,-9.792217182858490077e+00
-1.000709808960627178e+01,7.660044840726391684e-03,-9.783221663386971301e+00
-1.000749402988462222e+01,5.747902249691032653e-03,-9.794945078751007728e+00
-9.992209270059069226e+00,2.380724833997969504e-03,-9.798534079695155441e+00
-1.000835925209706190e+01,3.292743951392797762e-03,-9.793705055720121067e+00
-9.998516525556192747e+00,8.599663293146047813e-03,-9.792623695726394573e+00
-1.000738098312716673e+01,-4.941464477744556168e-03,-9.791347245203324334e+00
-1.000337288166677752e+01,-3.733134417228789644e-03,-9.796665365298398598e+00
-1.000333458693967437e+01,5.112614515992618342e-04,-9.801774479777291660e+00
-1.001023315992523166e+01,3.383788082779762632e-03,-9.786609130591985561e+00
-9.998771702471076495e+00,1.047319980614984077e-04,-9.799793107944269721e+00
-1.000254396576362659e+01,1.998869021031951694e-03,-9.783601309613972674e+00
-9.993416041222781487e+00,5.331539174277729991e-03,-9.780974550450913796e+00
-1.000655263390647143e+01,-7.074914274013779404e-03,-9.797428640642033670e+00
-9.997064013051547349e+00,3.152429005551638137e-03,-9.805343819786950021e+00
-9.996930066381144897e+00,-3.448185438410502658e-03,-9.799639834680283101e+00
-9.999211862594227895e+00,3.272712006433802379e-03,-9.795890394790362166e+00
-9.988528833244879834e+00,6.424289294415419689e-04,-9.802064281990249484e+00
-1.000137910988993006e+01,1.751850316740574849e-04,-9.783706202500610516e+00
-9.999193959718263969e+00,8.323008119820936605e-04,-9.805165651159748919e+00
-9.990639391669024150e+00,-1.175578321871406737e-03,-9.781130251655643093e+00
-9.997467879210478969e+00,-2.410359627738930383e-04,-9.797534692919011690e+00
-1.000160813947540106e+01,3.726930611884914091e-03,-9.791998716183742957e+00
-1.000401588652729323e+01,4.661464205137786677e-03,-9.812477175332427137e+00
-9.992389369585058745e+00,-4.778140759550831250e-03,-9.793456283415052255e+00
-1.000059950992466540e+01,-3.356844899402146396e-03,-9.812393716996556492e+00
-1.001525376291765745e+01,3.163357170142387913e-03,-9.774489084788163140e+00
-9.998433064668835968e+00,9.866887569521319394e-04,-9.777620831090045428e+00
-1.000081033389133722e+01,-6.170055127895053733e-03,-9.796583639761387019e+00
-9.995289106593361339e+00,4.728709980710702962e-03,-9.787634002241510700e+00
-9.997283939494630900e+00,5.045586249901686492e-03,-9.794752132939233746e+00
-9.996090007793872800e+00,4.580756049854683813e-03,-9.789991535625960140e+00
-1.000008251359109934e+01,4.577765605352492224e-03,-9.796982467025683761e+00
-9.994771777179916938e+00,-3.847804993183411622e-03,-9.788412824370595899e+00
-1.000200816396769099e+01,-1.344545490269386445e-03,-9.799279223577027409e+00
-9.995759233932188792e+00,1.769219268058985859e-03,-9.787750501037983497e+00
-9.991567849863372430e+00,1.882747389652466262e-04,-9.783378331331489264e+00
-9.998629027235397260e+00,-4.562961539098644233e-04,-9.792165333685950657e+00
-1.000287586586041932e+01,4.672383343704887906e-03,-9.793774676152729342e+00
-9.999799787928827399e+00,-1.488976418243277613e-03,-9.786929689385564402e+00
-9.993983164791272245e+00,6.473603080223653541e-04,-9.797539230146909972e+00
-1.000735432945417891e+01,-4.386137223168080392e-03,-9.794553206289478453e+00
-9.992989159909370755e+00,-9.039613228107593523e-04,-9.783508684057517613e+00
-1.000045128347946921e+01,-7.997314704899139218e-03,-9.812190849696365902e+00
-9.993187600724333208e+00,-3.557341606169556712e-03,-9.816885587043442385e+00
-9.991725308642379844e+00,-2.306690827686148915e-03,-9.789089045985871707e+00
-9.993960364536262020e+00,1.638143693445423370e-03,-9.773688942248034195e+00
-1.000081471855023274e+01,-2.731754671668182310e-03,-9.782530096260762420e+00
-1.000022334184563100e+01,9.836299214217653769e-03,-9.781996623469190411e+00
-9.998367621000390670e+00,-3.294416957044511013e-03,-9.786634990878068763e+00
-9.992102984744523297e+00,-1.644288093589461094e-03,-9.799333363491399496e+00
-1.000548788987193483e+01,-5.331815575466253808e-03,-9.797879753799410452e+00
-1.000090781713183929e+01,2.697218477638426998e-03,-9.791412581431236717e+00
-1.000526088741934139e+01,-2.874947812517820046e-03,-9.775622826088547157e+00
-1.000101917670934348e+01,-6.799559215499877650e-03,-9.790146938654157083e+00
-1.000353575743822887e+01,-9.213632397913347483e-03,-9.800127351662046848e+00
-1.000357966899822415e+01,-8.195467034514498580e-03,-9.790395659831203190e+00
-9.997297479826679378e+00,8.932107954151884133e-03,-9.791539250829773167e+00
-9.997423723250761896e+00,-1.815708108164317209e-03,-9.813153273291138845e+00
-1.000384917927118522e+01,7.447357359772148857e-04,-9.794914167417655193e+00
-1.000363651735289139e+01,-1.857098685499930860e-03,-9.793118929135674833e+00
-1.000185861997993086e+01,-1.498270908217327630e-03,-9.804520460455519171e+00
-9.994246392958915592e+00,3.609231095469756304e-03,-9.787919713234240149e+00
-1.000245702391010560e+01,3.067822003490525249e-04,-9.797682915844612594e+00
-9.995830366854724147e+00,3.984249943540675424e-04,-9.802782361293155944e+00
-1.000021234651402224e+01,2.320478512105348095e-03,-9.788348029019800833e+00
-9.988987546887972968e+00,-3.123210154031984612e-03,-9.776188322072780323e+00
-9.998327818150075430e+00,1.794579040335879090e-03,-9.780826691879889623e+00
-9.996212934855629229e+00,2.407542395036397186e-03,-9.807160520248805469e+00
-1.000561783030390828e+01,-2.558417530354557910e-03,-9.775904740813384564e+00
-9.994258056901671239e+00,-3.098376891573961268e-03,-9.780134426186361196e+00
-9.998785141465630133e+00,1.257503063189225430e-03,-9.798838486190053487e+00
-1.000348560235463324e+01,7.005399154889971336e-03,-9.785985961066147709e+00
-9.995050170600444872e+00,4.575663620472406740e-03,-9.799561513140666591e+00
-9.992697807865926762e+00,1.482903780930960619e-04,-9.789343686672625111e+00
-1.000251206404174376e+01,-1.634831675220886149e-03,-9.783770440376335031e+00
