gyro_x (deg/s),gyro_y (deg/s),gyro_z (deg/s)
-2.851798294890668314e-02,-3.055529551904759972e-02,4.788645786906185059e-02
-3.356448910093470100e-02,-9.281224944616345285e-02,-1.020971970547862769e-02
-3.159162928292612998e-02,-2.154489641241357639e-02,-1.547449174440093016e-03
-1.702288907955276653e-02,-1.068673414512500558e-02,5.352023400418639415e-02
4.205354323444957659e-02,7.259992612424716329e-02,-7.347791056513072738e-02
3.014427091979837020e-02,-3.451964204120796381e-02,-4.089247016420435865e-02
4.461844461788636376e-03,2.749184505176880539e-02,-3.918655733514662953e-02
2.764473365830097742e-02,5.350976653330369315e-02,1.976709870324424613e-03
-3.185649256451288103e-02,-3.331659538675248861e-02,-5.561687017474823726e-03
2.018653714343213168e-02,-8.149318743606151494e-03,3.633679180229873462e-02
-3.834522140634736426e-02,8.447374892713951922e-03,-5.995494198034476141e-02
-3.105824763676028055e-02,7.193990965932219560e-03,-1.931957501364512525e-02
-1.898937196399043056e-02,5.750773790515083944e-02,1.802704479755636068e-03
-6.515604225880432254e-02,-1.707394687286547738e-02,7.168803328311776357e-02
-4.285595558729250742e-02,1.564446529795148269e-02,1.940567778484400888e-02
2.918334464196805506e-02,-1.120703770085647727e-01,2.910235343805386149e-02
1.157396147409635621e-05,9.383857172846667150e-02,-5.363407128179029093e-02
2.864053778598746672e-02,-2.915017558227162367e-02,3.014953897213623613e-03
-1.437265019327813899e-02,2.968442943394374728e-02,9.847940908363451984e-02
4.800092281816167178e-02,-1.518576465640307169e-02,5.636436799478783399e-02
-1.608881497706757258e-02,-2.025788110084163554e-02,-3.391248509811481404e-02
1.152574666743685916e-02,2.750928856102362319e-02,2.340132235160774510e-03
-3.294704553399180336e-02,-2.248503600660081356e-02,-2.255657109093430965e-02
-4.005880908386588724e-02,6.845395493364957173e-03,-6.894656534100924994e-02
-6.664769751404302223e-02,-6.440345863584158448e-02,6.576578353185687231e-02
7.705474029963339799e-02,-1.648377762866047591e-02,-1.503754652204344032e-02
1.765586812404126849e-02,1.434666938493836356e-02,6.151746074477213583e-02
1.065336551968358234e-02,5.876812148585348894e-02,2.472053830882296743e-02
-3.322625778300204030e-02,5.789144071538692045e-03,8.402962269611468499e-03
4.102380646502735290e-02,1.017662166743988073e-01,5.951902188210725364e-02
1.249635991134165486e-01,-2.971277848784754580e-02,4.821759793489661938e-02
-4.902387049387871981e-02,4.155106161398209458e-02,-2.774636780917883946e-02
-3.093637525696447520e-03,-2.410205892313620896e-02,-5.397578224855886786e-02
-8.206541709795516990e-03,5.498024421923257410e-02,6.035916171163446808e-03
8.157951859215929746e-02,1.193860074918581295e-02,3.566416413932166352e-02
7.979700907441358848e-02,4.247845339778697632e-02,7.789359709424310135e-03
-3.425724126950898535e-02,-6.512742647064209689e-02,1.330459759100847158e-04
-3.099299824339893459e-03,3.514303291956257652e-02,-6.059153251975363946e-02
5.362314792258362356e-02,2.468011099413857518e-02,3.208570317477121847e-02
6.253636029988528244e-02,6.161062756310434207e-02,3.803392930004152739e-02
3.878023726926551479e-02,2.855813904675466586e-02,-2.207016916678266119e-02
7.280391933861037057e-02,-7.731578922193524384e-02,-5.109980745487509302e-02
-3.709620361710600639e-02,-9.140649407662557180e-03,2.821499796449737987e-02
2.271459151331915727e-02,4.277412279486269599e-03,-8.363552672484982076e-02
-7.570906002906636900e-02,-3.468917498548431885e-03,2.885774953308286109e-02
1.188216463169797094e-01,1.930102109271691901e-02,2.083143834923684336e-06
