gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
1.329513642765534110e+06,-4.653779767404289916e+06,4.140038227462110575e+06,-1.377241009381434400e-01,5.465229523154269131e-01,1.060305458923937127e+00
1.329515381697249133e+06,-4.653775941959808581e+06,4.140030037015237845e+06,-8.677151444533272029e-01,5.005163238287716476e-01,1.800060278871705721e-01
1.329514585826071445e+06,-4.653798870891288854e+06,4.140007992630483583e+06,4.839204370477476758e-01,2.362566073429266389e-01,-9.753348746154174576e-01
1.329511762826152612e+06,-4.653786676955221221e+06,4.140022749128065538e+06,-7.703847956030108746e-01,9.331307725696870170e-01,3.796628835266106505e-01
1.329501210557153914e+06,-4.653785437583427876e+06,4.140031441825913265e+06,-2.915107412873915727e-02,4.858068246985801641e-01,-5.320140228085205036e-01
1.329519607900314499e+06,-4.653791823267210275e+06,4.140016780498245265e+06,1.516820002099491527e-01,-7.197002901709659284e-01,-7.576775599498181135e-03
1.329496271649272647e+06,-4.653791899087770842e+06,4.140020752649674192e+06,-4.969126500270890645e-01,5.757198259765535647e-02,4.925312792202193868e-02
1.329492071626224788e+06,-4.653780136099935509e+06,4.140042553109447006e+06,2.847928877954537530e-01,8.746498887984494042e-02,-2.867695931106757981e-02
1.329493639835477807e+06,-4.653777622520240024e+06,4.140023815617303364e+06,-3.065825194487399319e-01,5.195632812455535515e-03,8.028628809846853898e-01
1.329503833166511962e+06,-4.653810480309387669e+06,4.140023376406781375e+06,4.254090210108883996e-01,-7.497252585837694827e-01,-6.068922301151219445e-01
1.329498186901252018e+06,-4.653784824990465306e+06,4.140008871288558468e+06,-2.410738185539957057e-01,-6.314250931868344852e-01,-8.726109740059137532e-02
1.329496270962198498e+06,-4.653796043875668198e+06,4.140020291509578470e+06,6.882085303351747063e-01,-5.495393247953710425e-01,5.702971102505701717e-01
1.329525387506789295e+06,-4.653792252610574476e+06,4.140029834970919415e+06,-3.811243422370630407e-01,-9.061170633138011521e-01,-8.661451097371245522e-01
1.329499150747711305e+06,-4.653764930662557483e+06,4.140040097832115367e+06,-9.209301021808673215e-02,1.785096453994115540e-01,-1.123982793182844997e+00
1.329511626990230754e+06,-4.653780972779842094e+06,4.140009114623880014e+06,-3.209174262881768214e-01,-2.380426649614018064e-01,1.478566395448174808e-02
1.329511688947040355e+06,-4.653794236477153376e+06,4.140029080560028087e+06,-3.061709096474218850e-01,-1.169276618574327242e-01,-1.656060395599482371e-01
1.329506887013586238e+06,-4.653773508090827614e+06,4.140021024929824285e+06,-3.953135088932990815e-01,4.913997867293407040e-01,-4.037401312829969058e-01
1.329512843012276571e+06,-4.653789464749778621e+06,4.140041807633062359e+06,-1.572753471779013146e-01,-3.709561892648819553e-02,3.340718438003951740e-01
1.329513529361408204e+06,-4.653789432675223798e+06,4.140030125388174318e+06,-1.957943454608138956e-01,1.113575453066261989e-01,-9.822327587919370551e-01
1.329482085047616391e+06,-4.653774473275497556e+06,4.140051495425207075e+06,-3.368769816477583112e-01,6.874935330505967945e-01,1.900594247073648546e+00
1.329492084935260704e+06,-4.653779186059211381e+06,4.140053746173895895e+06,-4.601167374414619204e-01,-1.747755671212459505e-01,1.352028962526360401e+00
1.329502684762059711e+06,-4.653797196988253854e+06,4.140025829584703315e+06,5.800926306716613912e-01,-2.971433581746335539e-01,6.945068644682993453e-01
1.329516165921125794e+06,-4.653786118773404509e+06,4.140009008409612812e+06,4.351108432096453815e-01,-1.749067370384097819e-01,-2.782123570795921874e-01
1.329534797602393199e+06,-4.653758953394822776e+06,4.140014522250008304e+06,1.167195114294725222e+00,-8.733343149939327699e-01,-3.974575228455080045e-01
1.329516981963825412e+06,-4.653777014507993124e+06,4.140004892645603511e+06,6.599143027291712871e-01,-9.476722012604441581e-01,1.172173031457955511e-01
1.329511182847257238e+06,-4.653788552803838626e+06,4.140021487581036519e+06,7.675910052535285522e-02,-2.725101819345572898e-02,7.409166531051982751e-01
1.329488935558447847e+06,-4.653796878449073993e+06,4.140004772330715321e+06,-3.914306321410754852e-01,4.178817778260286719e-02,-1.266334928475773225e+00
1.329497736052203923e+06,-4.653785864985224791e+06,4.140025685343439225e+06,4.777007301644404236e-01,3.844381564688076347e-02,6.589962909979426575e-01
1.329493718612577766e+06,-4.653769869218457490e+06,4.140030596213293262e+06,4.161044313488664326e-01,-3.440631102319817169e-01,-1.059803943245757107e+00
1.329524306087344186e+06,-4.653788036624141037e+06,4.139996530801418703e+06,-5.926495037296937163e-01,-4.559734357937668126e-01,8.330006366481307323e-01
1.329510180008158553e+06,-4.653796910356678069e+06,4.140018877211654559e+06,-4.840151069750882606e-01,8.102250079840708219e-01,-5.952815947170381206e-02
1.329504808689302765e+06,-4.653796779068005271e+06,4.140024907570705283e+06,7.315999011366003391e-01,4.656283196576541106e-01,-7.757380735872994038e-01
1.329504450659641065e+06,-4.653773775458651595e+06,4.140020226817382965e+06,5.603810270877521149e-02,2.013080536587975866e-03,-1.683848904563663984e-01
1.329505537824281026e+06,-4.653794004197696224e+06,4.140035799514814280e+06,-5.823535397869962216e-01,-6.758443177473828500e-01,4.671229843560615880e-01
1.329518372131739277e+06,-4.653791500541208312e+06,4.140009858705205377e+06,-1.432966941728826271e-01,-4.448267054135203180e-01,1.332252352699140330e+00
1.329508140492418315e+06,-4.653794772600629367e+06,4.140045154514352791e+06,2.525112357131949481e-01,7.061838253689689884e-03,1.305280059893460853e+00
1.329518542286730371e+06,-4.653766924150890671e+06,4.140040407398980111e+06,-4.286151413731454363e-01,-4.578550442747493232e-01,9.506311974185239766e-01
1.329505287234845106e+06,-4.653786365236838348e+06,4.140053051284053829e+06,-2.012042494028970507e-01,2.031795184768596940e-01,2.432292961189108371e-01
1.329508599437687546e+06,-4.653777296206684783e+06,4.140025892049384303e+06,-5.945452280216235730e-01,-2.537896852880265897e-01,-1.686723583008327143e+00
1.329502985568279168e+06,-4.653767534318051301e+06,4.140012396824447438e+06,-4.531822750315129406e-02,6.562248120410411056e-01,5.657578685897003412e-01
1.329515709010844119e+06,-4.653787087231229059e+06,4.140031672522374429e+06,-1.235594329580375628e-01,-2.751400825875997824e-02,4.692329390782141174e-01
1.329506952654372901e+06,-4.653794022307110950e+06,4.140005366193360183e+06,-6.509263189540563654e-02,4.528966558096583217e-01,8.216428400114517139e-01
1.329513170198772568e+06,-4.653776206248180009e+06,4.140033107402720954e+06,5.485978954419146181e-01,-3.601605825852433607e-01,8.998759492710727281e-01
1.329497725507935509e+06,-4.653782530631147325e+06,4.140031619784427807e+06,1.933406585802080468e-01,-7.619107963214257762e-01,-6.944309139323840974e-01
1.329493252828016877e+06,-4.653788253217960708e+06,4.140012884542541578e+06,-1.261248882558483123e-02,-5.325742651081769585e-01,1.160295709348355464e+00
1.329510324080649065e+06,-4.653784121575250290e+06,4.140035186519755051e+06,-1.218210428132475570e-01,-1.103913262181397195e-02,-6.446561255696905413e-01
1.329518711308403639e+06,-4.653787398958048783e+06,4.140033055637077428e+06,4.306230339647384997e-01,-1.127180675339436666e+00,-4.977952622829702189e-01
1.329516784054687712e+06,-4.653777600372860208e+06,4.140008324915028643e+06,3.413690405116692750e-01,-3.374323546002723773e-01,4.331051032778028831e-01
1.329515780851477059e+06,-4.653787702252660878e+06,4.140017509739676025e+06,-8.191712999356370872e-02,2.724106757129147738e-01,2.639004063365786856e-01
1.329507695126559818e+06,-4.653795392992556095e+06,4.140021981972096954e+06,-1.264164328244534764e-02,-2.000146393034362424e-01,3.834889449098890513e-01
1.329506131351311458e+06,-4.653773126696452498e+06,4.140025753702644259e+06,9.789328558154657134e-02,3.800867543941095494e-01,-4.846836713834064558e-01
1.329498977900149766e+06,-4.653783116789460182e+06,4.140029607438204810e+06,-1.384014087531152404e+00,1.166440927754422319e+00,-1.172488230902188899e+00
1.329513238158860244e+06,-4.653775749881454743e+06,4.140053216228947975e+06,2.973144439316001697e-01,-4.450301200021992976e-02,4.956356110850646535e-01
1.329530283487528563e+06,-4.653785445469168015e+06,4.140032522438137792e+06,5.709442110377636048e-01,1.494570592579086699e-01,1.368059575288981533e-01
1.329511762962072156e+06,-4.653792049925443716e+06,4.140009552715442609e+06,-8.945299488533325905e-01,-1.074501867066579019e-01,5.840583245098946996e-01
1.329507056769191287e+06,-4.653790065065487288e+06,4.140027217310773674e+06,1.021774680013177727e+00,-6.663456255474491108e-02,8.433510236896637480e-01
1.329510270507895155e+06,-4.653795451677363366e+06,4.140039277111405972e+06,4.178856342539573054e-01,9.354480437957954364e-02,-7.192802433051397326e-01
1.329505694252074696e+06,-4.653797275264087133e+06,4.140048012792815920e+06,-5.208815469826694189e-01,-6.368535010761234849e-01,-3.852359166964607340e-01
1.329503917033297708e+06,-4.653774672836183570e+06,4.140041505157421343e+06,4.640346037188066708e-01,9.292010762205695981e-03,3.699182903646642262e-01
1.329520241294757230e+06,-4.653784660761492327e+06,4.140008686251016799e+06,3.921772967647027541e-01,-1.072294294637505668e-01,3.622129373857227441e-01
1.329495255098043708e+06,-4.653759835820342414e+06,4.140043180439371616e+06,5.751628561526112016e-01,6.254062662934374572e-02,7.204455483137039984e-02
1.329514694141217507e+06,-4.653781153291343711e+06,4.140064226306220982e+06,5.743083577923501215e-01,9.281344057923048702e-03,-1.414906021892270438e+00
1.329519021901108092e+06,-4.653791758670713753e+06,4.140033408941353671e+06,-8.007364408850943249e-01,-2.351631389874495326e-01,-8.470774919946564285e-01
1.329514661846108269e+06,-4.653776059711746871e+06,4.140038773019080050e+06,2.770083426344637778e-01,-4.924176728424748406e-01,-1.243160893547518242e+00
1.329501910193455871e+06,-4.653770893248417415e+06,4.140032570458515082e+06,5.226029554983939729e-01,1.475017483820715569e-01,6.226088385494183974e-01
1.329509840888727922e+06,-4.653797039199121296e+06,4.140025717395909131e+06,-1.358578601596277524e-01,8.921392622229044056e-01,9.893005158064887006e-01
1.329505092294121394e+06,-4.653794232868286781e+06,4.140046349948929623e+06,4.940514017902840060e-01,5.012865988519294991e-01,-9.099613090263644066e-01
1.329510592064673314e+06,-4.653773741508638486e+06,4.140052887669788674e+06,5.326995440379187485e-01,4.081208808312452030e-01,-1.134640777762820685e+00
1.329492624217575416e+06,-4.653790054678237997e+06,4.140034886963543482e+06,4.076417691883619798e-01,3.410254184372416564e-01,3.556493013439420703e-01
1.329493264717525570e+06,-4.653779405987876467e+06,4.140064504269902129e+06,6.929947173848186592e-01,-2.654285607411301928e-01,-1.038087433450658015e+00
1.329522929372365819e+06,-4.653779647900289856e+06,4.140011993124398403e+06,-2.001883690104669933e-01,-3.898739382269920117e-01,-6.333238427489663869e-02
1.329503227075419854e+06,-4.653780601809973828e+06,4.140042855161386076e+06,4.349426189014953259e-01,1.584956208806186650e-01,-1.709136347307275705e-01
1.329509151395902969e+06,-4.653784084417411126e+06,4.140007578447723296e+06,7.372664280477104759e-01,1.956568414451939075e-01,1.612638396405995156e+00
1.329505878840022488e+06,-4.653787407189085148e+06,4.140021494243344292e+06,5.828033222950516068e-01,-4.271804629605868153e-01,1.909350746286835598e-01
1.329498692571109394e+06,-4.653774179074663669e+06,4.140010763733013067e+06,-1.779107256706352891e-01,-4.627903793392175169e-01,1.573275391442258142e-01
1.329503406281682197e+06,-4.653787939622628503e+06,4.140026103233460803e+06,-1.175185392321877575e+00,1.599328111873654090e-01,4.940817253373966378e-01
1.329499720745102270e+06,-4.653778746904560365e+06,4.140013786297792103e+06,-3.021537282470999619e-01,1.216926662830384726e-01,2.523900491231254040e-01
1.329513373168007238e+06,-4.653792162502535619e+06,4.140026837759009097e+06,1.969606862666370140e-01,5.936863584637912528e-01,-4.769703232637309553e-01
1.329506599936696235e+06,-4.653777154470666312e+06,4.140028231088497210e+06,-8.477216181330604269e-03,9.872068192552525823e-02,-5.902548638394103930e-01
1.329506678567692405e+06,-4.653780833689008839e+06,4.140033724222297315e+06,3.956937983418082339e-01,-3.363160826929711966e-01,1.063081536251640591e+00
1.329492336517453892e+06,-4.653780344916031696e+06,4.140029449926857371e+06,2.286566063977502616e-01,4.339257211723026031e-01,2.866949376058995358e-01
1.329517086534926668e+06,-4.653801339956557378e+06,4.140018519743639510e+06,-4.421923368463966941e-01,-3.234830213007346966e-01,-9.291345229768261937e-01
1.329515520715055987e+06,-4.653777330794357695e+06,4.140012950293411035e+06,7.120629680889402069e-01,7.580058192491008484e-02,-1.090395913510612713e+00
1.329515382972412743e+06,-4.653777995236136019e+06,4.140032331784794573e+06,8.877998787443219797e-02,-7.970887692739053731e-01,7.375516230866616674e-01
1.329507671663585585e+06,-4.653794223492728546e+06,4.140014864525511395e+06,7.125994090712244322e-01,3.541849832524320840e-01,-2.763251482939317327e-01
1.329506310264171800e+06,-4.653795741366266273e+06,4.140063016933577601e+06,-5.412988373056185631e-01,-7.298040387085910075e-01,-6.728070821444118721e-01
1.329481159753244370e+06,-4.653797508664068766e+06,4.140034580082075205e+06,-7.578126314903958771e-02,7.003180868206143606e-01,1.023314766325709446e-01
1.329503237804493168e+06,-4.653782048548729159e+06,4.140036255653097760e+06,-1.911050226162922250e-01,-4.666964065115318250e-01,1.294980270943359324e+00
1.329505922378818272e+06,-4.653784489952930249e+06,4.140042525578193367e+06,-3.714842408806316443e-01,-8.869684796839256979e-02,5.026846038204246803e-01
1.329504523494916968e+06,-4.653792099198763259e+06,4.139994736002515536e+06,-5.442140085538024197e-01,3.159520921914203972e-01,6.962067856543066036e-01
1.329512617917792872e+06,-4.653791828038479201e+06,4.140017778591901530e+06,-3.399599958078058370e-01,-1.645476423158024337e-01,-8.475466129358402156e-01
1.329502464635729091e+06,-4.653776603074952960e+06,4.140029592571628280e+06,-1.386873805756119737e-01,4.853019531995630964e-01,3.370512835672048180e-01
1.329482147155059269e+06,-4.653780245740961283e+06,4.140023566662335768e+06,2.599649074241314750e-01,-3.413893992529450777e-02,1.119423920347612844e+00
1.329508727121328469e+06,-4.653779589756486006e+06,4.140023106771538034e+06,-9.908455434897284891e-03,2.341938050550475547e-01,9.990276272768442434e-01
1.329508200922984397e+06,-4.653785725982634351e+06,4.140004264139167499e+06,-2.992861619164373099e-01,4.850195518326245181e-01,4.412014013543810731e-01
1.329508727639912162e+06,-4.653798276604087092e+06,4.140012551608826965e+06,1.220213769300424023e+00,-1.750457857174445020e-01,5.921428590718671447e-01
1.329518944313329412e+06,-4.653761556910222396e+06,4.140014903507039417e+06,3.494928486103547893e-01,1.124213300951329764e+00,-4.147782093379119295e-01
1.329519604001839645e+06,-4.653795784535665065e+06,4.140045119036000222e+06,6.951011128451418664e-01,2.385299887044241840e-01,6.819101328810971419e-01
1.329505048456418328e+06,-4.653791584185484797e+06,4.140046635399784427e+06,-3.843307127009841784e-01,3.456625483937968424e-01,-2.679090363923949947e-01
1.329505686524434714e+06,-4.653791137093738653e+06,4.139995832230852917e+06,8.001403941388815499e-02,8.573934238045670675e-01,-9.080231282498134604e-01
1.329509981472433079e+06,-4.653781450841575861e+06,4.140044576426996384e+06,2.608562996805344758e-01,-1.195704141949116422e-01,-6.653541799181897920e-01
1.329492583704676945e+06,-4.653771418232913129e+06,4.140016702849132475e+06,8.631117359167396197e-01,5.892319773109243597e-01,7.954983444026407780e-01
1.329515548981294734e+06,-4.653790861138232052e+06,4.140020993335704319e+06,6.005418401781462689e-01,-4.096844973739515727e-01,1.109918465383739061e-01
1.329499586501586018e+06,-4.653784068609777838e+06,4.140002337192044593e+06,7.539895795131225376e-02,6.530677913305914239e-02,-8.300268400234920296e-01
1.329522262491568690e+06,-4.653793180908820592e+06,4.140032503802983090e+06,1.213823037513421355e+00,2.148878030938638217e-01,2.382097883049115739e-01
1.329516727562600048e+06,-4.653785311112351716e+06,4.140008659721273463e+06,5.829911779285257278e-01,-2.161709034850703703e-01,-1.552630900088307619e+00
