mag_x (uT),mag_y (uT),mag_z (uT)
2.628797240115875411e+01,1.969056935290810628e+01,3.759593688556376634e+01
2.623200235732680952e+01,1.884423182667738317e+01,3.772776326259996438e+01
2.654730587027700750e+01,1.929554736405897941e+01,3.799174132815689120e+01
2.647772400499543721e+01,1.921823499017275694e+01,3.797452180023212520e+01
2.657574458988779043e+01,1.945957262115225817e+01,3.785941965921314534e+01
2.681198621539397209e+01,1.904318668640238243e+01,3.832215454502347285e+01
2.672789563859324602e+01,1.890308443509151815e+01,3.778781459123874242e+01
2.681262371579999382e+01,1.875529333014173616e+01,3.768892879130937956e+01
2.650312717822906095e+01,1.858896011700929307e+01,3.797598932879337497e+01
2.708236272995870664e+01,1.913341327820956295e+01,3.781633503264647800e+01
2.664632528288726476e+01,1.875163923363945884e+01,3.795468324730679655e+01
2.668607179346300029e+01,1.838063928204464048e+01,3.774352228102554818e+01
2.678157671491391767e+01,1.845774425466456492e+01,3.809717855906771433e+01
2.699741340125965294e+01,1.891561909393055885e+01,3.781529136879584030e+01
2.698887331762072606e+01,1.850459992531430942e+01,3.787567775978737927e+01
2.686380548060109419e+01,1.837969715123946202e+01,3.795028538581311750e+01
2.687059380029883826e+01,1.841234962986478152e+01,3.783451906676054222e+01
2.734795145246682324e+01,1.832255211639797210e+01,3.756548636931029250e+01
2.743458911007434864e+01,1.838111572034081220e+01,3.816130909380489555e+01
2.748565388276964327e+01,1.804840541158382194e+01,3.749376330457777584e+01
2.760013504383373117e+01,1.818143580299818041e+01,3.770490833483440696e+01
2.783713439462381700e+01,1.778316591711919870e+01,3.757212122555132794e+01
2.723544421788858827e+01,1.775116691458718066e+01,3.785304683610398513e+01
2.755661968314193899e+01,1.772492643245023558e+01,3.788566991002582540e+01
2.771765626243666603e+01,1.774911589814242419e+01,3.784767604895800730e+01
2.767389520021923488e+01,1.774579566118643115e+01,3.798611247476361541e+01
2.746934939868866010e+01,1.736107443538401895e+01,3.784398494048967621e+01
2.791716703583007586e+01,1.761514463981993117e+01,3.792906689834813250e+01
2.766095416361843107e+01,1.756315920029400601e+01,3.778408642320789568e+01
2.737372243910254710e+01,1.741477726545567251e+01,3.762090710080976663e+01
2.750462420163527000e+01,1.722640508801981696e+01,3.798386458794901444e+01
2.766914322921220304e+01,1.738111591449600013e+01,3.778337529784003834e+01
2.817793481934634414e+01,1.684265751070497430e+01,3.801599946411488418e+01
2.795497015078807479e+01,1.691178650578438436e+01,3.766976725263570813e+01
2.799752000818055109e+01,1.678388971264359242e+01,3.835541780896070208e+01
2.791533416651416033e+01,1.688471972268755650e+01,3.773223861276484570e+01
2.819909983174726165e+01,1.697562062352499623e+01,3.836607100510780555e+01
2.786123090708005634e+01,1.652795139294884663e+01,3.780603648376290238e+01
2.844855803613748435e+01,1.617961346806585965e+01,3.820481195774198113e+01
2.791255753592648503e+01,1.677429633635840034e+01,3.807856235811838275e+01
2.816579958442869014e+01,1.638593278038356971e+01,3.805563917105340721e+01
2.824284686809467715e+01,1.664089567348337795e+01,3.742119393664146543e+01
2.836631902477837031e+01,1.610840015653339918e+01,3.772822354456745586e+01
2.837732407825991743e+01,1.595953198517447014e+01,3.786328243723063736e+01
2.784085722907327920e+01,1.642713477430421420e+01,3.784347798640172300e+01
2.860884364844746131e+01,1.582248502308379656e+01,3.766782945320625231e+01
2.849978005067567111e+01,1.605617282278509705e+01,3.833218158537827946e+01
2.843972567987836797e+01,1.599361778781433863e+01,3.762210031969043911e+01
2.866718604305871665e+01,1.586996068285001904e+01,3.796701989908959973e+01
2.849420827499993081e+01,1.576522471234100209e+01,3.809530035493865086e+01
2.881336604753399655e+01,1.578672626376934041e+01,3.757946714051630721e+01
2.845460582118773374e+01,1.590515255567568254e+01,3.773511802552514638e+01
2.878608285087504015e+01,1.558857548371324420e+01,3.820174096634080740e+01
2.848187837548032419e+01,1.560344200765308820e+01,3.729918880274905746e+01
2.875927502637503252e+01,1.515957101158332421e+01,3.755690904523481777e+01
2.858026159176491632e+01,1.549141031394935020e+01,3.777031356249330685e+01
2.863023963215511714e+01,1.509427313599523579e+01,3.807993382609686250e+01
2.920486164007393981e+01,1.523258138400649742e+01,3.777048976684034187e+01
2.887430568456817781e+01,1.491638967188386822e+01,3.808539380187046675e+01
2.907176270198154100e+01,1.520589876284240916e+01,3.794942013570311445e+01
2.898843153368890668e+01,1.529342163187392245e+01,3.823976782236577066e+01
2.901991134779157377e+01,1.491742035679433087e+01,3.803648637409406064e+01
2.914122347583150230e+01,1.442175778676359599e+01,3.793287934864699906e+01
2.898162843677799927e+01,1.458539190607526059e+01,3.808001859162973091e+01
2.890733048863705079e+01,1.515742796192581210e+01,3.783101204644118098e+01
2.946589539944825376e+01,1.450114423148404441e+01,3.777697404720785102e+01
2.928529470775325194e+01,1.457955198356029136e+01,3.797513209982137283e+01
2.941824823161683966e+01,1.425191558486296906e+01,3.781199576564855391e+01
2.954978942761737670e+01,1.440288571210933988e+01,3.788741081960062473e+01
2.935580346115154882e+01,1.406149714044312127e+01,3.745226165685702568e+01
2.971437295592918204e+01,1.401584431056672564e+01,3.778229006980955518e+01
2.911424411701295512e+01,1.402529272090813350e+01,3.782181346421423029e+01
2.945590939239631112e+01,1.409266241558555421e+01,3.811468658704119150e+01
2.932313136636906847e+01,1.379811237368985566e+01,3.790350654863120639e+01
2.968661603017442729e+01,1.407408730305635380e+01,3.814989551910595367e+01
2.964283957237752887e+01,1.400362894506302069e+01,3.801489081234277734e+01
2.944286285641895518e+01,1.366950990109259756e+01,3.789496750627749577e+01
2.972263967801000462e+01,1.371816805274342599e+01,3.809934241674884703e+01
2.983936113654844746e+01,1.370899694636093002e+01,3.782139954600079079e+01
2.935413674136135143e+01,1.385330433107573178e+01,3.826525257778249767e+01
3.001589238864381670e+01,1.325974738531212793e+01,3.773059171734381323e+01
2.972225395309469320e+01,1.291101756081857843e+01,3.801997271422057167e+01
2.993705296425843088e+01,1.345536986697915793e+01,3.780336413142777729e+01
2.955646311107176771e+01,1.337016277488462812e+01,3.737194355336630736e+01
2.992253072181939189e+01,1.305325885129217411e+01,3.745881962786494057e+01
2.984909538478127189e+01,1.299960246488415727e+01,3.763763234341029573e+01
3.019549959469288680e+01,1.316653488485529877e+01,3.787826408227132902e+01
2.995197357339300481e+01,1.277508209011928741e+01,3.804258331573371521e+01
