gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707427132873581257e+06,4.688682613002275117e+06,3.360093748214033898e+06,1.014506451795280206e+01,2.154043134748433730e-01,8.279505371923227830e-02
-2.707426806397581473e+06,4.688682657730710693e+06,3.360100977042238694e+06,1.000334099926241294e+01,7.855847560054374235e-01,6.686258164851076324e-02
-2.707421489499338437e+06,4.688682672781141475e+06,3.360099718245051801e+06,9.862211164132435925e+00,7.805049943476054519e-01,3.554084043790166347e-02
-2.707421321322025266e+06,4.688686922198094428e+06,3.360105461606034078e+06,9.953158336879223356e+00,1.141774252199305284e+00,-9.384986645120541038e-02
-2.707422224290625658e+06,4.688683068993893452e+06,3.360105772815227509e+06,9.799159498801191859e+00,1.278056963334511131e+00,1.757178223627200719e-01
-2.707416046644147485e+06,4.688683824928261340e+06,3.360097672713979147e+06,9.864787066638703195e+00,1.492804748046340002e+00,1.114402463362620388e-01
-2.707423064753378276e+06,4.688681965296426788e+06,3.360095388439500704e+06,9.702653094540696799e+00,1.942143779632244049e+00,-1.509257146168555275e-01
-2.707416183355155401e+06,4.688682610000504181e+06,3.360099011928484309e+06,9.753793346449272761e+00,2.097167192982320127e+00,-9.140404003138767608e-02
-2.707417043802311644e+06,4.688680688776073977e+06,3.360105979151341133e+06,9.742634815812113658e+00,2.356360839282034991e+00,-8.324510398739824735e-02
-2.707415401208795607e+06,4.688682467917836271e+06,3.360101484565768391e+06,9.678894580984659157e+00,2.627124657333938629e+00,-2.926088359674423600e-01
-2.707418062066038605e+06,4.688686912848700769e+06,3.360106159751734696e+06,9.627538751857834143e+00,2.819542878070711911e+00,2.600177554146348990e-01
-2.707412859064145014e+06,4.688674313704478554e+06,3.360110078546374105e+06,9.593827807235438598e+00,3.111758038430120887e+00,2.493484240717855349e-01
-2.707407895229434595e+06,4.688681142100540921e+06,3.360104003009502776e+06,9.332608362681487080e+00,3.352457574310908850e+00,-1.404015679432298325e-01
-2.707411221855369397e+06,4.688679272819546983e+06,3.360108328583058901e+06,9.432249807704486955e+00,3.750360917252396398e+00,1.714740318208451408e-01
-2.707403658991250675e+06,4.688681966215264983e+06,3.360106373451473191e+06,9.236841556223742700e+00,3.806456206565628442e+00,-1.325817809574327821e-01
-2.707413819926348515e+06,4.688684095973961987e+06,3.360113707495799288e+06,9.176966496238408766e+00,3.909349677604448736e+00,2.138721856076547002e-03
-2.707409360388039146e+06,4.688684315401735716e+06,3.360101102602692321e+06,8.932320347288349893e+00,4.377795060978534991e+00,-1.789381834372001101e-01
-2.707406822385953274e+06,4.688686654637000524e+06,3.360109308282453567e+06,8.736142781972517923e+00,4.628053099272525728e+00,6.265680797666697832e-02
-2.707410244126473553e+06,4.688688690009365790e+06,3.360102022276647855e+06,8.725424647219353957e+00,4.810580146145630565e+00,-1.958093120309942481e-01
-2.707406301530092489e+06,4.688684303388810717e+06,3.360096428220225032e+06,8.535395481447608290e+00,4.854684629551177188e+00,3.924865570675545312e-02
-2.707409957854242995e+06,4.688687175154437311e+06,3.360098216685682535e+06,8.724429086823782598e+00,5.070529753891301894e+00,2.994351580407618105e-02
-2.707404184609549586e+06,4.688687687983340584e+06,3.360099604573965073e+06,8.444465316242382613e+00,5.529713721962701278e+00,1.842868060003838571e-01
-2.707398837747565471e+06,4.688690789090169594e+06,3.360097274085994344e+06,8.241851211888373996e+00,5.665200344083328510e+00,8.940481666506426561e-02
-2.707399541895395610e+06,4.688688101203270257e+06,3.360102624039479066e+06,8.100974396525925769e+00,5.767144386070835793e+00,-3.076791381436128070e-01
-2.707392539536972530e+06,4.688691570929760113e+06,3.360111061293773353e+06,7.960213814809011801e+00,6.085313755639375266e+00,1.255096722724300187e-02
-2.707406358422962483e+06,4.688696327435099520e+06,3.360103824937961064e+06,7.833034467900463760e+00,6.395531158647616010e+00,7.368879051311925943e-02
-2.707397866088769399e+06,4.688692127828019671e+06,3.360099951265736949e+06,7.443611805650037994e+00,6.483060119019959266e+00,3.774585818836005691e-02
-2.707400657862788998e+06,4.688687384036947973e+06,3.360098601719900500e+06,7.358531233311215836e+00,6.625069146863556746e+00,-9.763900647377365960e-02
-2.707399613868369255e+06,4.688686483957899734e+06,3.360110387798079755e+06,7.158872075523704304e+00,6.826523369000698338e+00,-7.667904530098981764e-02
-2.707396958702120930e+06,4.688696564825558104e+06,3.360099478663815651e+06,7.019205979371580639e+00,6.964234871888736578e+00,1.070703215662186930e-01
-2.707398000697509386e+06,4.688692882933123037e+06,3.360100120952670462e+06,7.100504580799287702e+00,7.109515176412346982e+00,5.122411463845357588e-02
-2.707398050309984013e+06,4.688696702654963359e+06,3.360100064569865819e+06,6.875732668854805496e+00,6.881336505162847672e+00,8.859284081554753831e-02
-2.707391476056627464e+06,4.688696927382241003e+06,3.360096922891742550e+06,7.128620757906396044e+00,7.054211688848388562e+00,-3.622816069732658073e-02
-2.707396060210351832e+06,4.688702004087269306e+06,3.360105506810356397e+06,6.934735735878745366e+00,7.065987669146217343e+00,8.269177288543161364e-02
-2.707396189671613742e+06,4.688695470233771019e+06,3.360097944020830095e+06,7.028446342281516657e+00,6.915854125779136830e+00,1.474174219651050166e-01
-2.707390657490427606e+06,4.688696232865618542e+06,3.360105485580776818e+06,7.055525683283203620e+00,6.997870359090978987e+00,-2.732754803075887473e-02
-2.707387696359371766e+06,4.688698133825536817e+06,3.360105754435542040e+06,6.957650094247184391e+00,6.898644532352715686e+00,-3.839425964879995129e-02
-2.707387206240274943e+06,4.688698276288103312e+06,3.360094671553091612e+06,6.956921581276537481e+00,7.058318102461775823e+00,-6.096621329649316856e-02
-2.707380845542436000e+06,4.688696528159790672e+06,3.360098344349804334e+06,7.189865152175194396e+00,7.096245954463689998e+00,-1.384110815984651299e-01
-2.707392387197589036e+06,4.688696084766689688e+06,3.360096215404061135e+06,7.095895340407130547e+00,7.235454309966813824e+00,-3.085092813547422597e-01
-2.707388183490708936e+06,4.688703208653105423e+06,3.360105032322057057e+06,6.923557374048334268e+00,7.131878562775217922e+00,9.301534314145951110e-02
-2.707390624809153844e+06,4.688701268891447224e+06,3.360103210872035008e+06,7.023331819933562592e+00,7.112198501248880866e+00,-3.365550970084792148e-02
-2.707391352936795447e+06,4.688704741503627971e+06,3.360098124134176411e+06,6.935829319092260192e+00,6.918063857360756685e+00,1.861920461746429389e-01
-2.707390997341910377e+06,4.688703289979963563e+06,3.360103580477564130e+06,7.298552007244355266e+00,7.187175339086132375e+00,1.864772145449374585e-01
-2.707383538955394179e+06,4.688704322460230440e+06,3.360104650348700583e+06,7.156451405882378936e+00,6.964998411431415626e+00,-9.337855353971585837e-02
-2.707388546761188190e+06,4.688705319892845117e+06,3.360102880795553327e+06,6.940496020002663968e+00,7.101168766995598958e+00,2.735575672738258524e-01
-2.707382653916028794e+06,4.688705437347201630e+06,3.360107953144900501e+06,7.257315677998779968e+00,7.142835348122757999e+00,-2.717354518247707129e-01
-2.707384454315979499e+06,4.688711218952787109e+06,3.360099533647540957e+06,7.049191198734758856e+00,7.314467475744621083e+00,-5.059715768115376211e-02
-2.707382909307732247e+06,4.688707227067104541e+06,3.360108914728125557e+06,7.111545930388403214e+00,7.046050262518845031e+00,8.525695498892561786e-02
-2.707383097905399278e+06,4.688707983677162789e+06,3.360105612870215438e+06,7.073293153569125025e+00,7.040209078981591873e+00,-6.909074011564463047e-02
-2.707376135510618333e+06,4.688707600480099209e+06,3.360106831214357633e+06,6.815659674327315898e+00,7.107691083099874518e+00,4.092411903532699319e-02
-2.707381538435239810e+06,4.688703436137134209e+06,3.360106857589842752e+06,7.091256912822538894e+00,7.139055230841131028e+00,1.247879259083647108e-01
-2.707380305154041387e+06,4.688713403952146880e+06,3.360103237543488387e+06,6.988282231010503054e+00,7.314263909336967906e+00,-5.758779724281536117e-02
-2.707379260837362148e+06,4.688711951665264554e+06,3.360107145155656151e+06,7.118475190598180014e+00,7.063587985915809497e+00,1.078483528864622593e-01
-2.707377981561446562e+06,4.688712718866282143e+06,3.360108128187765367e+06,7.048266188229609597e+00,7.136787177669648763e+00,9.593358053063891569e-03
-2.707380455528813880e+06,4.688716874458522536e+06,3.360099926634248812e+06,6.965286563591932101e+00,7.065448888098890379e+00,-3.978496049644091870e-01
-2.707381726559895091e+06,4.688713381831937470e+06,3.360103486973860301e+06,7.219097666570322147e+00,7.180902432975889482e+00,2.061414876888307546e-01
-2.707374212746676523e+06,4.688714185039997101e+06,3.360098728394064587e+06,7.272221630969671224e+00,7.030884680037567058e+00,1.414647983276311471e-01
