accel_x (m/s^2),accel_y (m/s^2),accel_z (m/s^2)
-5.119103813901568212e-02,-1.960618731855586980e-02,-9.888869322744813672e+00
-2.619275302379802176e-02,8.319030506806887951e-03,-9.795249802647528981e+00
-3.146768489892732418e-02,-7.175766113424234503e-04,-9.763373085793245920e+00
-6.502818592908596318e-02,-5.610119606225657564e-03,-9.830064430903918904e+00
4.099509242398190895e-02,1.131826441694309821e-01,-9.774924790518198847e+00
3.541696359457757043e-02,1.974458048458088005e-02,-9.799844219490589481e+00
2.133449004356903229e-03,3.849494843406154471e-02,-9.869666516288811309e+00
-3.688757386040961844e-02,6.392222948497935930e-02,-9.739544520065152255e+00
6.216753036389558243e-03,5.603834998220790647e-02,-9.770841486263945441e+00
-3.468940529482920226e-02,-4.893029403498875413e-02,-9.744473870922467640e+00
-2.359621231873202524e-02,-1.412326308009953253e-03,-9.788488739440111885e+00
2.047671948520071034e-02,-9.685592911564296081e-02,-9.854633034998352414e+00
2.217793026146030327e-02,-9.840292672679985114e-03,-9.728550226642019183e+00
-1.313270558790840398e-02,-5.210828557039912101e-02,-9.964133028998604757e+00
-2.089354008135265589e-02,-4.880960331215567632e-02,-9.761759110738806200e+00
1.516645200053819489e-02,-5.138073305258709228e-02,-9.820864223019180272e+00
5.718202107891199801e-03,8.147430185276992309e-03,-9.781868735967510275e+00
5.625392297168921307e-02,7.150232214364664329e-02,-9.846612529113814460e+00
-4.925065516602680771e-02,-5.614193886054900939e-02,-9.680290839573567396e+00
2.376260855752980114e-02,6.516765343252981478e-03,-9.838051907921482098e+00
8.819787066030328193e-02,1.394007792785972562e-03,-9.731512449440456791e+00
2.638608312638845987e-02,-2.784378694933227483e-02,-9.771045717437493394e+00
-2.152915398495352031e-02,-7.665153618570508254e-02,-9.774344156470672118e+00
-1.789106781278396521e-02,6.608804019476186009e-02,-9.759217775168245623e+00
-3.069678452923938622e-02,8.480679670412927945e-03,-9.848158583629421869e+00
2.897571167130220081e-03,-2.160497725548835013e-02,-9.783389639644274993e+00
2.522403682651170459e-02,4.557450700903514090e-02,-9.835629147675952311e+00
-7.398185434971063512e-02,-4.907452972237655309e-02,-9.792968395319743280e+00
5.725425308111289219e-02,2.248955222068513282e-02,-9.764689814718202854e+00
-1.159466901689423374e-01,6.837315511100259396e-03,-9.818143238465673051e+00
-1.245330933555130817e-02,8.579855039151007556e-02,-9.827466394333333355e+00
-3.227032457324119363e-02,-6.376126970115322812e-02,-9.780258499253868365e+00
-3.895767967088956119e-02,1.109579246028874824e-02,-9.698332097001403085e+00
-2.954372433249902175e-02,-5.489356099665532694e-03,-9.773830122074384619e+00
9.908529722081065028e-02,-6.564048977921978223e-02,-9.796681044940191541e+00
-3.597355232481547899e-02,-3.084683187776171912e-02,-9.851728537633869465e+00
-7.665116830478568323e-03,-4.282992777743391960e-02,-9.874875061398659781e+00
5.219739601027034714e-03,1.279966574800977912e-02,-9.814910246134740390e+00
-1.045461446862215038e-01,-6.817437539093728835e-03,-9.741137743839507479e+00
-1.109341131676653928e-02,-3.715049154997163866e-04,-9.773959225645809212e+00
