q0 (),q1,q2,q3
3.209911772729485691e-01,1.181515950847914775e-01,-1.562585014272360184e-01,9.266003158986945154e-01
3.214375874909757846e-01,1.184740202766409178e-01,-1.567517503047511918e-01,9.263210418876751673e-01
3.218816711692267241e-01,1.187943094512148995e-01,-1.572425773867985321e-01,9.260425873922168982e-01
3.223234396697394755e-01,1.191124782480036115e-01,-1.577309929822113266e-01,9.257649548443344090e-01
3.227629043142658527e-01,1.194285421822261217e-01,-1.582170073808839283e-01,9.254881465941557916e-01
3.232000763841193502e-01,1.197425166458451762e-01,-1.587006308533527310e-01,9.252121649110364165e-01
3.236349671200310363e-01,1.200544169085706048e-01,-1.591818736503848863e-01,9.249370119846607174e-01
3.240675877220125511e-01,1.203642581188582306e-01,-1.596607460025765701e-01,9.246626899261336519e-01
3.244979493492242684e-01,1.206720553048986622e-01,-1.601372581199616840e-01,9.243892007690593937e-01
3.249260631198518379e-01,1.209778233756000493e-01,-1.606114201916297446e-01,9.241165464706082577e-01
3.253519401109886688e-01,1.212815771215644545e-01,-1.610832423853540141e-01,9.238447289125716333e-01
3.257755913585240193e-01,1.215833312160544827e-01,-1.615527348472272917e-01,9.235737499024062602e-01
3.261970278570378023e-01,1.218831002159549703e-01,-1.620199077013055877e-01,9.233036111742672913e-01
3.266162605597024426e-01,1.221808985627264588e-01,-1.624847710492649533e-01,9.230343143900281433e-01
3.270333003781891179e-01,1.224767405833502715e-01,-1.629473349700632512e-01,9.227658611402904665e-01
3.274481581825802734e-01,1.227706404912685401e-01,-1.634076095196096146e-01,9.224982529453843449e-01
3.278608448012887977e-01,1.230626123873161670e-01,-1.638656047304458685e-01,9.222314912563547296e-01
3.282713710209816949e-01,1.233526702606451281e-01,-1.643213306114350847e-01,9.219655774559379902e-01
3.286797475865098073e-01,1.236408279896417939e-01,-1.647747971474552431e-01,9.217005128595289198e-01
3.290859852008431452e-01,1.239270993428389922e-01,-1.652260142991039682e-01,9.214362987161364149e-01
3.294900945250106017e-01,1.242114979798168428e-01,-1.656749920024109257e-01,9.211729362093258322e-01
3.298920861780457736e-01,1.244940374521031207e-01,-1.661217401685572137e-01,9.209104264581553512e-01
3.302919707369379454e-01,1.247747312040596301e-01,-1.665662686836003326e-01,9.206487705180989023e-01
3.306897587365866253e-01,1.250535925737668863e-01,-1.670085874082109789e-01,9.203879693819593255e-01
3.310854606697625768e-01,1.253306347938989707e-01,-1.674487061774128094e-01,9.201280239807719807e-01
3.314790869870729018e-01,1.256058709925932659e-01,-1.678866348003324460e-01,9.198689351846971451e-01
3.318706480969306205e-01,1.258793141943125860e-01,-1.683223830599547277e-01,9.196107038039035286e-01
3.322601543655291367e-01,1.261509773207010465e-01,-1.687559607128857886e-01,9.193533305894407981e-01
3.326476161168206436e-01,1.264208731914315820e-01,-1.691873774891210214e-01,9.190968162341037750e-01
3.330330436325001919e-01,1.266890145250497701e-01,-1.696166430918238377e-01,9.188411613732843097e-01
3.334164471519920903e-01,1.269554139398077763e-01,-1.700437671971071207e-01,9.185863665858158278e-01
3.337978368724425215e-01,1.272200839544943007e-01,-1.704687594538223661e-01,9.183324323948078849e-01
3.341772229487143808e-01,1.274830369892573645e-01,-1.708916294833554284e-01,9.180793592684700632e-01
3.345546154933873306e-01,1.277442853664182976e-01,-1.713123868794279026e-01,9.178271476209276525e-01
3.349300245767620754e-01,1.280038413112817852e-01,-1.717310412079072202e-01,9.175757978130275605e-01
3.353034602268665787e-01,1.282617169529407242e-01,-1.721476020066171342e-01,9.173253101531348985e-01
3.356749324294684422e-01,1.285179243250694214e-01,-1.725620787851605831e-01,9.170756848979213505e-01
3.360444511280895052e-01,1.287724753667161548e-01,-1.729744810247435260e-01,9.168269222531425511e-01
3.364120262240241077e-01,1.290253819230853805e-01,-1.733848181780079378e-01,9.165790223744092469e-01
3.367776675763610172e-01,1.292766557463163601e-01,-1.737930996688675234e-01,9.163319853679460225e-01
3.371413850020094083e-01,1.295263084962532396e-01,-1.741993348923499829e-01,9.160858112913458084e-01
3.375031882757267843e-01,1.297743517412121295e-01,-1.746035332144461050e-01,9.158405001543116208e-01
3.378630871301518956e-01,1.300207969587368617e-01,-1.750057039719624674e-01,9.155960519193910851e-01
3.382210912558399341e-01,1.302656555363544411e-01,-1.754058564723793290e-01,9.153524665027038543e-01
3.385772103013001688e-01,1.305089387723198380e-01,-1.758039999937157094e-01,9.151097437746588126e-01
3.389314538730381909e-01,1.307506578763581728e-01,-1.762001437843958296e-01,9.148678835606627313e-01
3.392838315355997669e-01,1.309908239703980182e-01,-1.765942970631240450e-01,9.146268856418229287e-01
3.396343528116187449e-01,1.312294480893000381e-01,-1.769864690187632483e-01,9.143867497556387169e-01
3.399830271818672367e-01,1.314665411815801321e-01,-1.773766688102171585e-01,9.141474755966872978e-01
3.403298640853076318e-01,1.317021141101263337e-01,-1.777649055663186040e-01,9.139090628173007769e-01
3.406748729191498293e-01,1.319361776529082986e-01,-1.781511883857228862e-01,9.136715110282338514e-01
3.410180630389086365e-01,1.321687425036851549e-01,-1.785355263368027523e-01,9.134348197993256147e-01
3.413594437584644981e-01,1.323998192727016410e-01,-1.789179284575510287e-01,9.131989886601531436e-01
3.416990243501282776e-01,1.326294184873839099e-01,-1.792984037554863075e-01,9.129640171006760951e-01
3.420368140447054284e-01,1.328575505930258416e-01,-1.796769612075622691e-01,9.127299045718756387e-01
3.423728220315660487e-01,1.330842259534729677e-01,-1.800536097600828056e-01,9.124966504863840644e-01
3.427070574587144924e-01,1.333094548517977651e-01,-1.804283583286190318e-01,9.122642542191079507e-01
3.430395294328626443e-01,1.335332474909703415e-01,-1.808012157979326795e-01,9.120327151078434502e-01
3.433702470195056922e-01,1.337556139945254019e-01,-1.811721910219010745e-01,9.118020324538846921e-01
3.436992192429985105e-01,1.339765644072214990e-01,-1.815412928234493295e-01,9.115722055226243015e-01
3.440264550866362625e-01,1.341961086956944549e-01,-1.819085299944825096e-01,9.113432335441473686e-01
3.443519634927351691e-01,1.344142567491086737e-01,-1.822739112958230157e-01,9.111151157138185352e-01
3.446757533627167192e-01,1.346310183797987114e-01,-1.826374454571546846e-01,9.108878511928605315e-01
3.449978335571928789e-01,1.348464033239082926e-01,-1.829991411769635312e-01,9.106614391089277172e-01
3.453182128960539665e-01,1.350604212420248862e-01,-1.833590071224908691e-01,9.104358785566705192e-01
3.456369001585575806e-01,1.352730817198044277e-01,-1.837170519296815185e-01,9.102111685982967604e-01
3.459539040834201939e-01,1.354843942685972080e-01,-1.840732842031414518e-01,9.099873082641209976e-01
3.462692333689095792e-01,1.356943683260624089e-01,-1.844277125160959374e-01,9.097642965531119730e-01
3.465828966729401217e-01,1.359030132567825566e-01,-1.847803454103500997e-01,9.095421324334308499e-01
3.468949026131687985e-01,1.361103383528683430e-01,-1.851311913962564448e-01,9.093208148429631210e-01
3.472052597670932106e-01,1.363163528345626707e-01,-1.854802589526824697e-01,9.091003426898451867e-01
3.475139766721510592e-01,1.365210658508365926e-01,-1.858275565269810192e-01,9.088807148529838287e-01
3.478210618258210651e-01,1.367244864799815884e-01,-1.861730925349659171e-01,9.086619301825683559e-01
3.481265236857261081e-01,1.369266237301953737e-01,-1.865168753608886787e-01,9.084439875005787535e-01
3.484303706697366443e-01,1.371274865401669041e-01,-1.868589133574197203e-01,9.082268856012856162e-01
3.487326111560766218e-01,1.373270837796501942e-01,-1.871992148456306515e-01,9.080106232517441978e-01
3.490332534834299505e-01,1.375254242500382473e-01,-1.875377881149811743e-01,9.077951991922842412e-01
3.493323059510484718e-01,1.377225166849309068e-01,-1.878746414233070094e-01,9.075806121369913715e-01
3.496297768188622035e-01,1.379183697506960182e-01,-1.882097829968119029e-01,9.073668607741832703e-01
3.499256743075890852e-01,1.381129920470293149e-01,-1.885432210300611588e-01,9.071539437668812988e-01
3.502200065988476663e-01,1.383063921075068647e-01,-1.888749636859798076e-01,9.069418597532741266e-01
3.505127818352695157e-01,1.384985784001328823e-01,-1.892050190958494138e-01,9.067306073471779193e-01
3.508040081206135752e-01,1.386895593278842653e-01,-1.895333953593118792e-01,9.065201851384891985e-01
3.510936935198816777e-01,1.388793432292513286e-01,-1.898601005443722456e-01,9.063105916936312623e-01
3.513818460594351767e-01,1.390679383787692402e-01,-1.901851426874064943e-01,9.061018255559984969e-01
3.516684737271116856e-01,1.392553529875523444e-01,-1.905085297931684574e-01,9.058938852463910285e-01
3.519535844723439277e-01,1.394415952038160766e-01,-1.908302698348030013e-01,9.056867692634469336e-01
3.522371862062789183e-01,1.396266731134016559e-01,-1.911503707538584895e-01,9.054804760840671207e-01
3.525192868018984793e-01,1.398105947402898952e-01,-1.914688404603020200e-01,9.052750041638368828e-01
3.527998940941404760e-01,1.399933680471162345e-01,-1.917856868325373276e-01,9.050703519374391215e-01
3.530790158800203860e-01,1.401750009356775295e-01,-1.921009177174249627e-01,9.048665178190660185e-01
3.533566599187552004e-01,1.403555012474360653e-01,-1.924145409303039678e-01,9.046635002028227124e-01
3.536328339318862146e-01,1.405348767640182961e-01,-1.927265642550164138e-01,9.044612974631265345e-01
3.539075456034039280e-01,1.407131352077126696e-01,-1.930369954439314639e-01,9.042599079551022490e-01
3.541808025798733328e-01,1.408902842419574308e-01,-1.933458422179748226e-01,9.040593300149714073e-01
3.544526124705599801e-01,1.410663314718295092e-01,-1.936531122666586002e-01,9.038595619604363751e-01
3.547229828475566560e-01,1.412412844445263271e-01,-1.939588132481114280e-01,9.036606020910598058e-01
3.549919212459103357e-01,1.414151506498461108e-01,-1.942629527891124308e-01,9.034624486886401185e-01
3.552594351637509140e-01,1.415879375206591240e-01,-1.945655384851278646e-01,9.032651000175810907e-01
3.555255320624193804e-01,1.417596524333811225e-01,-1.948665779003454501e-01,9.030685543252567893e-01
3.557902193665966051e-01,1.419303027084396485e-01,-1.951660785677145626e-01,9.028728098423721704e-01
3.560535044644341784e-01,1.420998956107333844e-01,-1.954640479889862559e-01,9.026778647833195723e-01
3.563153947076834194e-01,1.422684383500946170e-01,-1.957604936347548397e-01,9.024837173465294349e-01
3.565758974118274915e-01,1.424359380817406262e-01,-1.960554229445017616e-01,9.022903657148163559e-01
3.568350198562117992e-01,1.426024019067269610e-01,-1.963488433266390998e-01,9.020978080557231493e-01
3.570927692841762147e-01,1.427678368723925839e-01,-1.966407621585591070e-01,9.019060425218564658e-01
3.573491529031868619e-01,1.429322499728034324e-01,-1.969311867866784804e-01,9.017150672512227461e-01
3.576041778849696762e-01,1.430956481491907906e-01,-1.972201245264917358e-01,9.015248803675541822e-01
3.578578513656420768e-01,1.432580382903879124e-01,-1.975075826626174758e-01,9.013354799806367890e-01
3.581101804458476923e-01,1.434194272332619535e-01,-1.977935684488557888e-01,9.011468641866280382e-01
3.583611721908897541e-01,1.435798217631395202e-01,-1.980780891082377926e-01,9.009590310683751602e-01
3.586108336308643785e-01,1.437392286142345488e-01,-1.983611518330818946e-01,9.007719786957264496e-01
3.588591717607964582e-01,1.438976544700656945e-01,-1.986427637850510242e-01,9.005857051258392421e-01
3.591061935407731665e-01,1.440551059638755516e-01,-1.989229320952082269e-01,9.004002084034845588e-01
3.593519058960797374e-01,1.442115896790438223e-01,-1.992016638640774218e-01,9.002154865613462009e-01
3.595963157173341918e-01,1.443671121494951859e-01,-1.994789661617012988e-01,9.000315376203176232e-01
3.598394298606234498e-01,1.445216798601099417e-01,-1.997548460277039362e-01,8.998483595897931453e-01
3.600812551476386680e-01,1.446752992471214416e-01,-2.000293104713518622e-01,8.996659504679569430e-01
3.603217983658112411e-01,1.448279766985203498e-01,-2.003023664716190588e-01,8.994843082420670433e-01
3.605610662684486378e-01,1.449797185544488554e-01,-2.005740209772488014e-01,8.993034308887354333e-01
3.607990655748716802e-01,1.451305311075908877e-01,-2.008442809068219925e-01,8.991233163742056167e-01
3.610358029705497684e-01,1.452804206035666346e-01,-2.011131531488211666e-01,8.989439626546249507e-01
3.612712851072383824e-01,1.454293932413134316e-01,-2.013806445617002394e-01,8.987653676763153188e-01
3.615055186031153056e-01,1.455774551734702327e-01,-2.016467619739512052e-01,8.985875293760366977e-01
3.617385100429176825e-01,1.457246125067581943e-01,-2.019115121841743576e-01,8.984104456812515016e-01
3.619702659780789089e-01,1.458708713023536552e-01,-2.021749019611493448e-01,8.982341145103822644e-01
3.622007929268651338e-01,1.460162375762637521e-01,-2.024369380439052235e-01,8.980585337730667694e-01
3.624300973745130383e-01,1.461607172996950144e-01,-2.026976271417935127e-01,8.978837013704090708e-01
3.626581857733667813e-01,1.463043163994180162e-01,-2.029569759345611901e-01,8.977096151952296266e-01
3.628850645430147237e-01,1.464470407581335287e-01,-2.032149910724245223e-01,8.975362731323074383e-01
3.631107400704265409e-01,1.465888962148306218e-01,-2.034716791761426724e-01,8.973636730586244115e-01
3.633352187100907793e-01,1.467298885651442952e-01,-2.037270468370953047e-01,8.971918128436007223e-01
3.635585067841521356e-01,1.468700235617083349e-01,-2.039811006173577468e-01,8.970206903493320727e-01
3.637806105825476255e-01,1.470093069145075038e-01,-2.042338470497776504e-01,8.968503034308195065e-01
3.640015363631447509e-01,1.471477442912256517e-01,-2.044852926380530400e-01,8.966806499361988925e-01
3.642212903518779465e-01,1.472853413175885806e-01,-2.047354438568116386e-01,8.965117277069657442e-01
3.644398787428855258e-01,1.474221035777079081e-01,-2.049843071516889992e-01,8.963435345781975983e-01
3.646573076986467377e-01,1.475580366144176869e-01,-2.052318889394077472e-01,8.961760683787729498e-01
3.648735833501185466e-01,1.476931459296133287e-01,-2.054781956078604033e-01,8.960093269315870801e-01
3.650887117968726892e-01,1.478274369845820613e-01,-2.057232335161883752e-01,8.958433080537652193e-01
3.653026991072315655e-01,1.479609152003345529e-01,-2.059670089948642535e-01,8.956780095568722677e-01
3.655155513184054072e-01,1.480935859579317893e-01,-2.062095283457741901e-01,8.955134292471197410e-01
3.657272744366282247e-01,1.482254545988093974e-01,-2.064507978423012480e-01,8.953495649255706068e-01
3.659378744372944192e-01,1.483565264251002214e-01,-2.066908237294080575e-01,8.951864143883396796e-01
3.661473572650945085e-01,1.484868066999516234e-01,-2.069296122237209434e-01,8.950239754267920178e-01
3.663557288341516838e-01,1.486163006478434800e-01,-2.071671695136150237e-01,8.948622458277389891e-01
3.665629950281566463e-01,1.487450134549008207e-01,-2.074035017592990027e-01,8.947012233736296727e-01
3.667691617005042204e-01,1.488729502692045514e-01,-2.076386150929001029e-01,8.945409058427427063e-01
3.669742346744281902e-01,1.490001162010994029e-01,-2.078725156185501910e-01,8.943812910093726920e-01
3.671782197431363026e-01,1.491265163234998248e-01,-2.081052094124723473e-01,8.942223766440140498e-01
3.673811226699462140e-01,1.492521556721921328e-01,-2.083367025230683789e-01,8.940641605135439818e-01
3.675829491884191058e-01,1.493770392461353791e-01,-2.085670009710047790e-01,8.939066403814011075e-01
3.677837050024955201e-01,1.495011720077590034e-01,-2.087961107493012669e-01,8.937498140077621001e-01
3.679833957866286975e-01,1.496245588832565421e-01,-2.090240378234192731e-01,8.935936791497162135e-01
3.681820271859196358e-01,1.497472047628797265e-01,-2.092507881313485918e-01,8.934382335614367010e-01
3.683796048162502057e-01,1.498691145012269743e-01,-2.094763675836987804e-01,8.932834749943494579e-01
3.685761342644173766e-01,1.499902929175330746e-01,-2.097007820637856179e-01,8.931294011972998881e-01
3.687716210882658330e-01,1.501107447959505459e-01,-2.099240374277224763e-01,8.929760099167176612e-01
3.689660708168224779e-01,1.502304748858366845e-01,-2.101461395045097769e-01,8.928232988967766959e-01
3.691594889504279942e-01,1.503494879020288999e-01,-2.103670940961242797e-01,8.926712658795561417e-01
3.693518809608701270e-01,1.504677885251262393e-01,-2.105869069776111768e-01,8.925199086051963659e-01
3.695432522915155782e-01,1.505853814017626691e-01,-2.108055838971719664e-01,8.923692248120547177e-01
3.697336083574426224e-01,1.507022711448806340e-01,-2.110231305762591547e-01,8.922192122368554079e-01
3.699229545455726131e-01,1.508184623340008690e-01,-2.112395527096645464e-01,8.920698686148427203e-01
3.701112962148003227e-01,1.509339595154916835e-01,-2.114548559656105886e-01,8.919211916799257844e-01
3.702986386961272802e-01,1.510487672028344441e-01,-2.116690459858454609e-01,8.917731791648261241e-01
3.704849872927904464e-01,1.511628898768860585e-01,-2.118821283857302840e-01,8.916258288012197664e-01
3.706703472803939969e-01,1.512763319861429867e-01,-2.120941087543357084e-01,8.914791383198792385e-01
3.708547239070389967e-01,1.513890979469969533e-01,-2.123049926545305943e-01,8.913331054508117912e-01
3.710381223934531847e-01,1.515011921439950449e-01,-2.125147856230764631e-01,8.911877279233971771e-01
3.712205479331208147e-01,1.516126189300917859e-01,-2.127234931707202570e-01,8.910430034665210997e-01
3.714020056924113855e-01,1.517233826269034636e-01,-2.129311207822860430e-01,8.908989298087094388e-01
3.715825008107090377e-01,1.518334875249570115e-01,-2.131376739167692158e-01,8.907555046782575925e-01
3.717620384005406176e-01,1.519429378839385614e-01,-2.133431580074291456e-01,8.906127258033592620e-01
3.719406235477036859e-01,1.520517379329411889e-01,-2.135475784618819095e-01,8.904705909122343499e-01
3.721182613113946380e-01,1.521598918707057768e-01,-2.137509406621943553e-01,8.903290977332523060e-01
3.722949567243358793e-01,1.522674038658638485e-01,-2.139532499649776098e-01,8.901882439950543624e-01
3.724707147929030016e-01,1.523742780571796795e-01,-2.141545117014801991e-01,8.900480274266763248e-01
3.726455404972514596e-01,1.524805185537843333e-01,-2.143547311776829167e-01,8.899084457576652563e-01
3.728194387914422481e-01,1.525861294354139974e-01,-2.145539136743901121e-01,8.897694967181981607e-01
3.729924146035693555e-01,1.526911147526414936e-01,-2.147520644473275009e-01,8.896311780391947810e-01
3.731644728358834429e-01,1.527954785271094795e-01,-2.149491887272315105e-01,8.894934874524341728e-01
3.733356183649184090e-01,1.528992247517592662e-01,-2.151452917199474790e-01,8.893564226906632841e-01
3.735058560416153473e-01,1.530023573910584966e-01,-2.153403786065209435e-01,8.892199814877076447e-01
3.736751906914472787e-01,1.531048803812271042e-01,-2.155344545432920089e-01,8.890841615785799457e-01
3.738436271145431089e-01,1.532067976304610224e-01,-2.157275246619909381e-01,8.889489606995846227e-01
3.740111700858111399e-01,1.533081130191534802e-01,-2.159195940698318550e-01,8.888143765884235492e-01
3.741778243550622496e-01,1.534088304001152703e-01,-2.161106678496051980e-01,8.886804069842985099e-01
3.743435946471328490e-01,1.535089535987928244e-01,-2.163007510597740601e-01,8.885470496280116759e-01
3.745084856620068958e-01,1.536084864134850680e-01,-2.164898487345669198e-01,8.884143022620655250e-01
3.746725020749383517e-01,1.537074326155553061e-01,-2.166779658840727874e-01,8.882821626307602081e-01
3.748356485365724744e-01,1.538057959496466620e-01,-2.168651074943350188e-01,8.881506284802894724e-01
3.749979296730663880e-01,1.539035801338915765e-01,-2.170512785274446577e-01,8.880196975588359187e-01
3.751593500862112629e-01,1.540007888601193919e-01,-2.172364839216358035e-01,8.878893676166629279e-01
3.753199143535509985e-01,1.540974257940661563e-01,-2.174207285913796195e-01,8.877596364062058099e-01
3.754796270285037929e-01,1.541934945755760733e-01,-2.176040174274767869e-01,8.876305016821638416e-01
3.756384926404796043e-01,1.542889988188097805e-01,-2.177863552971532612e-01,8.875019612015848658e-01
3.757965156950011654e-01,1.543839421124414968e-01,-2.179677470441537812e-01,8.873740127239555520e-01
3.759537006738214449e-01,1.544783280198624986e-01,-2.181481974888352382e-01,8.872466540112836642e-01
3.761100520350418863e-01,1.545721600793778794e-01,-2.183277114282604070e-01,8.871198828281844362e-01
3.762655742132312020e-01,1.546654418044033918e-01,-2.185062936362931474e-01,8.869936969419602857e-01
3.764202716195410026e-01,1.547581766836612360e-01,-2.186839488636896922e-01,8.868680941226844139e-01
3.765741486418242578e-01,1.548503681813716282e-01,-2.188606818381949870e-01,8.867430721432782992e-01
3.767272096447509266e-01,1.549420197374467290e-01,-2.190364972646334230e-01,8.866186287795901899e-01
3.768794589699241970e-01,1.550331347676785487e-01,-2.192113998250042328e-01,8.864947618104724869e-01
3.770309009359961716e-01,1.551237166639296006e-01,-2.193853941785740558e-01,8.863714690178555733e-01
3.771815398387827201e-01,1.552137687943174194e-01,-2.195584849619701406e-01,8.862487481868244199e-01
3.773313799513788869e-01,1.553032945034015788e-01,-2.197306767892738821e-01,8.861265971056876412e-01
3.774804255242719675e-01,1.553922971123657404e-01,-2.199019742521127196e-01,8.860050135660518800e-01
3.776286807854569716e-01,1.554807799192023388e-01,-2.200723819197543674e-01,8.858839953628905306e-01
3.777761499405482559e-01,1.555687461988899400e-01,-2.202419043391983244e-01,8.857635402946123504e-01
3.779228371728939884e-01,1.556561992035740694e-01,-2.204105460352699386e-01,8.856436461631289614e-01
3.780687466436880584e-01,1.557431421627444579e-01,-2.205783115107110004e-01,8.855243107739222408e-01
3.782138824920811548e-01,1.558295782834111798e-01,-2.207452052462730574e-01,8.854055319361072707e-01
3.783582488352946194e-01,1.559155107502787907e-01,-2.209112317008104509e-01,8.852873074624981742e-01
3.785018497687293038e-01,1.560009427259193004e-01,-2.210763953113712432e-01,8.851696351696690668e-01
3.786446893660777024e-01,1.560858773509438413e-01,-2.212407004932887278e-01,8.850525128780163397e-01
3.787867716794340311e-01,1.561703177441726154e-01,-2.214041516402743548e-01,8.849359384118190563e-01
3.789281007394035283e-01,1.562542670028040370e-01,-2.215667531245087418e-01,8.848199095992969054e-01
3.790686805552122562e-01,1.563377282025813220e-01,-2.217285092967331839e-01,8.847044242726690433e-01
3.792085151148157363e-01,1.564207043979579936e-01,-2.218894244863402754e-01,8.845894802682111591e-01
3.793476083850079728e-01,1.565031986222638338e-01,-2.220495030014661975e-01,8.844750754263098758e-01
3.794859643115289227e-01,1.565852138878660871e-01,-2.222087491290807848e-01,8.843612075915188164e-01
3.796235868191725205e-01,1.566667531863324969e-01,-2.223671671350781198e-01,8.842478746126106737e-01
3.797604798118928704e-01,1.567478194885898179e-01,-2.225247612643674044e-01,8.841350743426311665e-01
3.798966471729124939e-01,1.568284157450841876e-01,-2.226815357409641649e-01,8.840228046389484451e-01
3.800320927648271896e-01,1.569085448859389720e-01,-2.228374947680780982e-01,8.839110633633056047e-01
3.801668204297124487e-01,1.569882098211093646e-01,-2.229926425282058033e-01,8.837998483818686468e-01
3.803008339892285372e-01,1.570674134405390110e-01,-2.231469831832185446e-01,8.836891575652743303e-01
3.804341372447258007e-01,1.571461586143120259e-01,-2.233005208744527348e-01,8.835789887886791316e-01
3.805667339773483038e-01,1.572244481928070647e-01,-2.234532597227991135e-01,8.834693399318037654e-01
3.806986279481384128e-01,1.573022850068459544e-01,-2.236052038287918431e-01,8.833602088789795914e-01
3.808298228981405464e-01,1.573796718678459050e-01,-2.237563572726975480e-01,8.832515935191924683e-01
3.809603225485035383e-01,1.574566115679669753e-01,-2.239067241146047160e-01,8.831434917461264966e-01
3.810901306005835543e-01,1.575331068802590939e-01,-2.240563083945111833e-01,8.830359014582062072e-01
3.812192507360464555e-01,1.576091605588076094e-01,-2.242051141324124530e-01,8.829288205586379723e-01
3.813476866169693835e-01,1.576847753388790074e-01,-2.243531453283912902e-01,8.828222469554507512e-01
3.814754418859422347e-01,1.577599539370648785e-01,-2.245004059627042081e-01,8.827161785615358358e-01
3.816025201661680799e-01,1.578346990514230552e-01,-2.246468999958697310e-01,8.826106132946860416e-01
3.817289250615638618e-01,1.579090133616187219e-01,-2.247926313687549360e-01,8.825055490776327893e-01
3.818546601568603704e-01,1.579828995290660232e-01,-2.249376040026647705e-01,8.824009838380838522e-01
3.819797290177012195e-01,1.580563601970644272e-01,-2.250818217994264847e-01,8.822969155087591053e-01
3.821041351907428774e-01,1.581293979909388359e-01,-2.252252886414781718e-01,8.821933420274269411e-01
3.822278822037523116e-01,1.582020155181742826e-01,-2.253680083919552546e-01,8.820902613369369094e-01
3.823509735657055209e-01,1.582742153685527120e-01,-2.255099848947756391e-01,8.819876713852549122e-01
3.824734127668852346e-01,1.583460001142847351e-01,-2.256512219747267567e-01,8.818855701254961765e-01
3.825952032789783908e-01,1.584173723101459097e-01,-2.257917234375509397e-01,8.817839555159566745e-01
3.827163485551724476e-01,1.584883344936069416e-01,-2.259314930700310753e-01,8.816828255201440978e-01
3.828368520302523059e-01,1.585588891849645798e-01,-2.260705346400760929e-01,8.815821781068099439e-01
3.829567171206957887e-01,1.586290388874709023e-01,-2.262088518968063955e-01,8.814820112499773819e-01
3.830759472247695085e-01,1.586987860874634060e-01,-2.263464485706379592e-01,8.813823229289720063e-01
3.831945457226235141e-01,1.587681332544922108e-01,-2.264833283733669878e-01,8.812831111284488150e-01
3.833125159763865475e-01,1.588370828414464586e-01,-2.266194949982549001e-01,8.811843738384198543e-01
3.834298613302594694e-01,1.589056372846780196e-01,-2.267549521201125406e-01,8.810861090542817520e-01
3.835465851106094615e-01,1.589737990041295290e-01,-2.268897033953825026e-01,8.809883147768419187e-01
3.836626906260633407e-01,1.590415704034555400e-01,-2.270237524622245595e-01,8.808909890123425290e-01
3.837781811676002630e-01,1.591089538701442874e-01,-2.271571029405984321e-01,8.807941297724861673e-01
3.838930600086442047e-01,1.591759517756411446e-01,-2.272897584323455566e-01,8.806977350744603639e-01
3.840073304051559444e-01,1.592425664754674730e-01,-2.274217225212746829e-01,8.806018029409591330e-01
3.841209955957244349e-01,1.593088003093399707e-01,-2.275529987732413106e-01,8.805063314002082864e-01
3.842340588016586733e-01,1.593746556012908822e-01,-2.276835907362325107e-01,8.804113184859843066e-01
3.843465232270772969e-01,1.594401346597828784e-01,-2.278135019404473882e-01,8.803167622376377732e-01
3.844583920589996762e-01,1.595052397778268238e-01,-2.279427358983791008e-01,8.802226607001142344e-01
3.845696684674356214e-01,1.595699732330975174e-01,-2.280712961048977916e-01,8.801290119239719711e-01
3.846803556054746998e-01,1.596343372880477951e-01,-2.281991860373299152e-01,8.800358139654042011e-01
3.847904566093749423e-01,1.596983341900206355e-01,-2.283264091555400332e-01,8.799430648862562876e-01
3.848999745986521059e-01,1.597619661713657324e-01,-2.284529689020118326e-01,8.798507627540438358e-01
3.850089126761671032e-01,1.598252354495466043e-01,-2.285788687019282284e-01,8.797589056419713449e-01
3.851172739282140434e-01,1.598881442272540865e-01,-2.287041119632514663e-01,8.796674916289485280e-01
3.852250614246075511e-01,1.599506946925153272e-01,-2.288287020768034197e-01,8.795765187996066325e-01
3.853322782187696416e-01,1.600128890188034503e-01,-2.289526424163452201e-01,8.794859852443142056e-01
3.854389273478157074e-01,1.600747293651444969e-01,-2.290759363386556668e-01,8.793958890591934141e-01
3.855450118326415043e-01,1.601362178762258393e-01,-2.291985871836113020e-01,8.793062283461334783e-01
3.856505346780080834e-01,1.601973566825009021e-01,-2.293205982742658466e-01,8.792170012128055490e-01
3.857554988726268896e-01,1.602581479002966047e-01,-2.294419729169266953e-01,8.791282057726765853e-01
3.858599073892450826e-01,1.603185936319157512e-01,-2.295627144012356291e-01,8.790398401450213450e-01
3.859637631847291361e-01,1.603786959657420852e-01,-2.296828260002442557e-01,8.789519024549364845e-01
3.860670692001498261e-01,1.604384569763433466e-01,-2.298023109704941391e-01,8.788643908333508836e-01
3.861698283608649418e-01,1.604978787245723015e-01,-2.299211725520930172e-01,8.787773034170395237e-01
3.862720435766026639e-01,1.605569632576671624e-01,-2.300394139687919060e-01,8.786906383486319250e-01
3.863737177415443869e-01,1.606157126093551435e-01,-2.301570384280627046e-01,8.786043937766243594e-01
3.864748537344071533e-01,1.606741287999482737e-01,-2.302740491211741070e-01,8.785185678553899535e-01
3.865754544185253661e-01,1.607322138364440656e-01,-2.303904492232682899e-01,8.784331587451870149e-01
3.866755226419319458e-01,1.607899697126230210e-01,-2.305062418934368806e-01,8.783481646121694686e-01
3.867750612374400987e-01,1.608473984091460252e-01,-2.306214302747968126e-01,8.782635836283950725e-01
