gps_x (m),gps_y (m),gps_z (m),gps_vx (m/s),gps_vy (m/s),gps_vz (m/s)
-2.707027243148030248e+06,4.688710218632358126e+06,3.360428132830006070e+06,3.234389556952905198e-01,-3.783836944034349448e-02,-3.604399349764603883e-02
-2.707033541733833030e+06,4.688715459513488226e+06,3.360425840617049020e+06,6.007304386502536619e-01,1.447341697595033172e-01,7.089912673159503697e-04
-2.707027035019713454e+06,4.688713359905306250e+06,3.360436716022349894e+06,6.219091684910326157e-01,-1.496324446132181740e-01,9.999349618550520957e-02
-2.707029540597110055e+06,4.688709291299417615e+06,3.360426145204853732e+06,6.557879000058526309e-01,3.597611393874972086e-02,-7.780012607300419714e-02
-2.707030958817142062e+06,4.688715176276241429e+06,3.360441661004635971e+06,7.839164728582127539e-01,1.569415251804096301e-01,7.328088037040400571e-02
-2.707023551287917420e+06,4.688714251047140919e+06,3.360438770368001889e+06,9.387931078078541880e-01,-1.115156193673229740e-01,-1.032626097415732802e-01
-2.707028818400803488e+06,4.688713318636464886e+06,3.360427603450334165e+06,1.013316912684900650e+00,7.263059306939687043e-02,4.841919581776116255e-02
-2.707025670092179906e+06,4.688712115813024342e+06,3.360433668061660137e+06,1.216048098423285984e+00,-5.641535543727455027e-02,2.776402885025850906e-02
-2.707028786654596683e+06,4.688706672371123917e+06,3.360438196086786222e+06,1.231581505741531357e+00,-7.133902454983402641e-02,1.024526317996939662e-01
-2.707027486385822762e+06,4.688713070348539390e+06,3.360436715582332108e+06,1.141430667776829333e+00,-7.027609875704668441e-02,-1.188794476799637234e-01
-2.707027407830313779e+06,4.688711828434311785e+06,3.360441057330966461e+06,1.452900709422463521e+00,-1.008760003048549542e-01,2.724680060200891998e-02
-2.707021660252119880e+06,4.688710767984093167e+06,3.360428273631441407e+06,1.485193880740326877e+00,8.908286999260690842e-02,8.119292771933328545e-02
-2.707029340426593088e+06,4.688718641986156814e+06,3.360438927498217672e+06,1.281892445427356586e+00,2.306585512839504082e-02,-1.821186868341207188e-01
-2.707027408471538685e+06,4.688711182331053540e+06,3.360427109268398955e+06,1.810725077169283104e+00,1.345334335448103436e-01,1.253262799788888715e-01
-2.707028975269199815e+06,4.688711849272112362e+06,3.360425027120701969e+06,2.038612276645038524e+00,1.247597509021714235e-01,-1.863542018919961130e-01
-2.707024387864512857e+06,4.688711514607694931e+06,3.360435606035254896e+06,1.926086895298863011e+00,4.284138642457103324e-02,-8.070869163790969636e-02
-2.707027074236406013e+06,4.688708474439237267e+06,3.360427370621753857e+06,1.913935077446622390e+00,1.369817757054477003e-01,1.715568974402511826e-01
-2.707029079045659397e+06,4.688711193004766479e+06,3.360427522098982241e+06,2.070542671992676720e+00,5.041714184284182970e-02,-1.465471757108119666e-01
-2.707024029207858257e+06,4.688713830073149875e+06,3.360420541923954617e+06,2.255870387449094849e+00,8.435325917228593540e-02,4.930981663502806422e-02
-2.707023296969177201e+06,4.688713420826662332e+06,3.360434247060201131e+06,2.366260513889626438e+00,-1.265606423903512245e-01,-1.698826759680859347e-02
-2.707025381104545668e+06,4.688712070369821042e+06,3.360434493554445915e+06,2.232243033735236803e+00,5.856394647021917477e-02,1.387504309564103200e-01
-2.707021961750357412e+06,4.688716342919359915e+06,3.360429615900704172e+06,2.481199734925271017e+00,-3.969614895717107905e-02,6.145737536472604956e-02
-2.707025663580649067e+06,4.688711190989551134e+06,3.360431247331887018e+06,2.643067872910973115e+00,4.043055577879206552e-02,6.208575650840435917e-02
-2.707029457258357666e+06,4.688711633552419022e+06,3.360425277568165213e+06,2.620638364615047511e+00,-2.817890651416062042e-02,-2.783196170399993008e-01
-2.707027435741497204e+06,4.688710766571599990e+06,3.360436827802062035e+06,2.849139214242805807e+00,6.412981370478944287e-02,4.048416407157782310e-02
-2.707024817312118132e+06,4.688713866800278425e+06,3.360436066276174504e+06,2.728697439774227185e+00,2.518663073399936628e-02,-4.073043498007960540e-03
-2.707021071716003586e+06,4.688710719508174807e+06,3.360441774641652126e+06,3.018443530904222794e+00,3.448629425410327382e-02,2.445935455518810642e-01
-2.707025793479444459e+06,4.688713093471609987e+06,3.360431777854396962e+06,3.073093136014277249e+00,7.114542316067670909e-03,-1.989667233510131195e-01
-2.707021256254389416e+06,4.688717041066929698e+06,3.360426233892007265e+06,3.444247053148619564e+00,1.242796015552386779e-01,-2.059017627375629711e-01
-2.707023674539439380e+06,4.688711555193061940e+06,3.360428795961700846e+06,3.353164601431088521e+00,-6.322659959185032708e-02,2.197922496053695274e-01
-2.707020431548474822e+06,4.688706222326843068e+06,3.360430378904566634e+06,3.312334603886554429e+00,-8.250090537079106390e-02,-7.459375420848620569e-03
-2.707025755698479246e+06,4.688713815409422852e+06,3.360436438488009851e+06,3.469960614990786230e+00,9.678006433071185965e-02,2.143877950695082524e-01
-2.707020985013923142e+06,4.688708910451125354e+06,3.360438095100044739e+06,3.630016744565362607e+00,-2.419563048466974106e-02,-1.557766290066896764e-01
-2.707024976758220699e+06,4.688706156537057832e+06,3.360432541973912157e+06,3.787338126516292203e+00,1.904198826769043507e-01,7.472906915562563257e-02
-2.707023453655361664e+06,4.688708304669699632e+06,3.360434042638094164e+06,3.823967429455266132e+00,-6.788307289649234133e-02,-3.449481435228077958e-02
-2.707021460359182209e+06,4.688706223199771717e+06,3.360433458919233177e+06,3.939752133353399355e+00,-7.369678710293013635e-02,-5.994502377598799614e-02
-2.707020881516388617e+06,4.688713701650641859e+06,3.360434496529298369e+06,3.956294386117998663e+00,3.679310112450806525e-02,-8.030583247795040555e-03
-2.707016400871689431e+06,4.688714129196488298e+06,3.360437602352819871e+06,4.073964190864076684e+00,2.188320942570097238e-01,2.163676000001873642e-02
-2.707021131588965189e+06,4.688710493104876950e+06,3.360430693181854673e+06,4.219327012720174963e+00,-4.264933734088341422e-02,2.927576013611236094e-01
-2.707018499926488381e+06,4.688708993925541639e+06,3.360427727675903123e+06,4.277537290319875396e+00,5.538898413160271705e-02,-1.055141162840153995e-01
-2.707023048419949133e+06,4.688714553021704778e+06,3.360427975294960197e+06,4.380301364946098452e+00,-1.016262726266810024e-01,-2.567341270310075432e-02
-2.707014177675207146e+06,4.688711747921339236e+06,3.360432257080614567e+06,4.543845199594967355e+00,8.648649400594340952e-02,-1.168481216532383238e-01
-2.707018576883642469e+06,4.688710795756569132e+06,3.360432120799663477e+06,4.614973962785982486e+00,2.069911241125255708e-01,1.080937711386661115e-01
-2.707018276824926492e+06,4.688714659668334760e+06,3.360425940078856423e+06,4.802580210096631497e+00,-2.064003258491351953e-02,-8.304092970180600164e-02
-2.707020145900728181e+06,4.688712494694571011e+06,3.360438664868191350e+06,4.678178175442341491e+00,-9.237426521394243029e-02,5.360547446272714844e-02
-2.707018143946976867e+06,4.688712693547476083e+06,3.360429401890879031e+06,4.804964740082900754e+00,-8.049131152656827104e-02,-1.509586724569261795e-01
-2.707018175292258151e+06,4.688712136055088602e+06,3.360428163460715208e+06,5.007192509313324713e+00,2.346245630508425953e-02,-5.175410784965748384e-02
-2.707015959274851717e+06,4.688711616573530249e+06,3.360424796126188710e+06,5.068744885993563543e+00,-1.048152946706909366e-01,6.277533128441169230e-02
-2.707009686406548135e+06,4.688713605447297916e+06,3.360427347195864189e+06,5.156540011381491873e+00,7.699591022251214834e-02,-3.116301213901473965e-01
-2.707015620777958073e+06,4.688714427787159570e+06,3.360439931174488738e+06,5.267134994976494511e+00,-2.119364636153821813e-01,-1.864202857020939019e-01
-2.707018130330302287e+06,4.688711033172736876e+06,3.360423300666858908e+06,5.371401797550065638e+00,2.499006794067413773e-01,-5.023518301477192943e-02
-2.707010293856892269e+06,4.688713540546792559e+06,3.360434832103224006e+06,5.488331455084956900e+00,-5.361436089889173862e-02,2.030590605257221459e-01
-2.707014913264582399e+06,4.688707630909261294e+06,3.360435326531903353e+06,5.669477901985961132e+00,-1.583936608929377432e-02,1.836064631260684865e-01
-2.707009982897527050e+06,4.688717179228572175e+06,3.360427972138879355e+06,5.591063556640333054e+00,-1.536330392120396210e-02,2.863974366266478638e-02
-2.707011388909728732e+06,4.688712197390752845e+06,3.360430160928159487e+06,5.730520863167122947e+00,-1.017339286214618693e-01,-8.417768624411507694e-02
-2.707015171972332057e+06,4.688711395571359433e+06,3.360434835748806130e+06,5.793331095064871761e+00,1.516164040422634529e-01,4.328819790530811368e-02
-2.707010926426400431e+06,4.688716772234898061e+06,3.360427500622740947e+06,5.967587786654533488e+00,2.134849581142942432e-01,1.301316482646457662e-01
-2.707009800649582408e+06,4.688713886806096882e+06,3.360428206783299334e+06,5.997136327241628706e+00,-2.774486904338958199e-02,9.210186960937706557e-02
-2.707009646164579783e+06,4.688712316626915708e+06,3.360433758452444803e+06,6.269947504028644758e+00,2.820081243557405470e-02,1.674093999285851397e-01
-2.707012016172365285e+06,4.688709505247954279e+06,3.360439479328083806e+06,6.344530586153455332e+00,-1.860987443129659760e-02,1.604402972169338346e-02
-2.707007564963599667e+06,4.688712349421277642e+06,3.360429842566103674e+06,6.459190378817821099e+00,1.514485330025580334e-01,-2.084453437770616147e-01
-2.707006157097544521e+06,4.688716343083059415e+06,3.360431450570324901e+06,6.566139949632979089e+00,-6.272855120870873824e-02,-1.446312277821538983e-01
-2.707002184727307875e+06,4.688711761692560278e+06,3.360427003388457000e+06,6.673911373774870981e+00,-1.312578962736656585e-01,2.029531094538257752e-01
-2.707008367835641839e+06,4.688711156311132945e+06,3.360437676533858292e+06,6.676473870023361457e+00,-1.776185228703140717e-02,9.891664493206371589e-02
-2.707007391979207285e+06,4.688709045758559369e+06,3.360429805289458949e+06,6.803682679898234831e+00,6.952826084945704088e-02,6.568976322448188965e-02
-2.707006047648918349e+06,4.688712667545442469e+06,3.360426999509005342e+06,7.011792856985547218e+00,9.476816397402329506e-02,3.121747956698706777e-02
-2.707000229120062198e+06,4.688706275559213944e+06,3.360436209821077995e+06,6.903965961431872245e+00,1.355196545597607549e-01,5.439193342547594956e-02
-2.707002469381110277e+06,4.688716132671856321e+06,3.360427173602431081e+06,6.988117106964174319e+00,-8.721286562142388510e-02,9.267872674637910035e-02
-2.707000664330115542e+06,4.688714246854946017e+06,3.360428214092695154e+06,7.392318269987109502e+00,7.645294030912982985e-02,-1.042383220627824403e-01
-2.707002714301389176e+06,4.688716530378513038e+06,3.360428323057004716e+06,7.366356200922004049e+00,-9.086365129723011913e-02,2.946324298392218322e-01
-2.707000677541166078e+06,4.688712982698106207e+06,3.360434143264554907e+06,7.564909238766180266e+00,1.050153807707271403e-02,-4.158337592135625399e-02
-2.706999227912929375e+06,4.688708117348062806e+06,3.360434959087216295e+06,7.391754303616109745e+00,1.483928953224928626e-01,-1.007326224035443446e-01
